instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
6528,TP,True,280.21260001696646,0.5277777777777778,0.9205662888298849,0.72,1.0,0.6666666666666666,0.9958309550052447
9619,TP,True,296.61080008372664,0.49074074074074076,0.9000726802473867,0.79,1.0,0.6666666666666666,0.9979594410705446
7292,TP,True,277.85860002040863,0.5277777777777778,0.9165005408453155,0.87,0.8,0.5,0.9817636089935007
1448,TP,True,240.70099997334182,0.5277777777777778,0.9181210946564992,0.79,0.8,0.5,0.9914199799304462
6451,TP,True,262.93620001524687,0.5185185185185185,0.8754022196104774,0.8,0.8,0.5,0.9978322849221879
6581,TP,True,302.5346000213176,0.5,0.9852997681024299,0.7100000000000001,0.8,0.3333333333333333,0.999515917387053
7876,TP,True,245.1695001218468,0.5092592592592593,0.9493795527743536,0.81,0.8,0.3333333333333333,0.9855763837222251
338,TP,True,196.44900015555322,0.5370370370370371,0.894104283556082,0.61,0.6,0.16666666666666666,0.8864387266187491
8063,TP,True,272.057699970901,0.5185185185185185,0.9403480086740271,0.8899999999999999,0.8,0.5,0.9849055523841672
4952,TP,True,288.35359984077513,0.49074074074074076,0.4744772790427528,0.78,1.0,0.5,0.9959632585398621
9230,TP,True,249.8839998152107,0.5277777777777778,0.8477823481776763,0.85,0.8,0.5,0.9931793529043994
9471,TP,True,222.4433000665158,0.5092592592592593,0.777079276584669,0.84,0.8,0.3333333333333333,0.9819113933801377
993,TP,True,201.70790003612638,0.5277777777777778,0.9276636850217252,0.79,0.8,0.5,0.9639493212477286
1412,TP,True,190.41300006210804,0.5277777777777778,0.8843167593179936,0.51,1.0,0.6666666666666666,0.9707177510105239
770,TP,True,262.8622998017818,0.5277777777777778,0.8258449501367859,0.48,0.6,0.3333333333333333,0.80980432569337
484,TP,True,185.5052001774311,0.5462962962962963,0.8198961223520222,0.76,0.8,0.5,0.9718605318292354
