instance_id,quadrant,prediction_correct,metric_cost,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8615,TP,True,4.816666012629867,0.0,0.0,0.4,0.3333333333333333,0.0
5547,TP,True,4.496208042837679,0.0,0.0,0.4,0.3333333333333333,0.0
2759,TP,True,4.9780410481616855,0.0,0.0,0.4,0.3333333333333333,0.0
3567,TP,True,4.257625085301697,0.0,0.0,0.4,0.3333333333333333,0.0
2710,TP,True,4.184000077657402,0.0,0.0,0.4,0.3333333333333333,0.0
4832,TP,True,4.213917069137096,0.0,0.0,0.4,0.3333333333333333,0.0
367,TP,True,4.218750051222742,0.0,0.0,0.4,0.3333333333333333,0.0
9561,TP,True,4.290750017389655,0.0,0.0,0.4,0.3333333333333333,0.0
3065,TP,True,4.452875000424683,0.0,0.0,0.4,0.3333333333333333,0.0
5818,TP,True,4.560417030006647,0.0,0.0,0.4,0.3333333333333333,0.0
8341,TN,True,4.131415975280106,0.0,0.0,0.4,0.3333333333333333,0.0
5436,TN,True,4.229499958455563,0.0,0.0,0.4,0.3333333333333333,0.0
9131,TN,True,4.320833017118275,0.0,0.0,0.4,0.3333333333333333,0.0
941,TN,True,4.091958049684763,0.0,0.0,0.4,0.3333333333333333,0.0
1755,TN,True,4.292665980756283,0.0,0.0,0.4,0.3333333333333333,0.0
7650,TN,True,4.93745889980346,0.0,0.0,0.4,0.3333333333333333,0.0
3387,TN,True,4.0828329510986805,0.0,0.0,0.4,0.3333333333333333,0.0
105,TN,True,4.236500011757016,0.0,0.0,0.4,0.3333333333333333,0.0
2996,TN,True,4.23245900310576,0.0,0.0,0.4,0.3333333333333333,0.0
440,TN,True,4.277458065189421,0.0,0.0,0.4,0.3333333333333333,0.0
8674,FP,False,4.033125005662441,0.0,0.0,0.4,0.3333333333333333,0.0
1963,FP,False,4.279125016182661,0.0,0.0,0.4,0.3333333333333333,0.0
6659,FP,False,4.256500047631562,0.0,0.0,0.4,0.3333333333333333,0.0
7942,FP,False,4.1090830927714705,0.0,0.0,0.4,0.3333333333333333,0.0
5115,FP,False,4.149292013607919,0.0,0.0,0.4,0.3333333333333333,0.0
3430,FP,False,4.321958054788411,0.0,0.0,0.4,0.3333333333333333,0.0
4730,FP,False,4.235500004142523,0.0,0.029629766941070557,0.4,0.3333333333333333,0.0
9430,FP,False,4.101917031221092,0.0,0.0,0.4,0.3333333333333333,0.0
8369,FP,False,4.227541969157755,0.0,0.006553828716278076,0.4,0.3333333333333333,0.0
3384,FP,False,4.6152499271556735,0.0,0.0,0.4,0.3333333333333333,0.0
9476,FN,False,4.113042028620839,0.0,0.0,0.4,0.3333333333333333,0.0
7820,FN,False,4.085249966010451,0.0,0.0,0.4,0.3333333333333333,0.0
2787,FN,False,4.291499964892864,0.0,0.0,0.4,0.3333333333333333,0.0
3250,FN,False,4.240125068463385,0.0,0.08546578884124756,0.4,0.3333333333333333,0.0
2891,FN,False,4.066750057972968,0.0,0.0,0.4,0.3333333333333333,0.0
1016,FN,False,4.176583024673164,0.0,0.0,0.4,0.3333333333333333,0.0
7728,FN,False,4.281375091522932,0.0,0.0,0.4,0.3333333333333333,0.0
9344,FN,False,4.167499952018261,0.0,0.0,0.4,0.3333333333333333,0.0
1372,FN,False,4.090875037945807,0.0,0.0,0.4,0.3333333333333333,0.0
87,FN,False,4.257166991010308,0.0,0.003090411424636841,0.4,0.3333333333333333,0.0
