instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8585,TP,True,189.71460009925067,0.48148148148148145,0.9216618571538399,0.30000000000000004,1.0,0.6666666666666666,0.9804644294299641
8449,TP,True,196.1435000412166,0.5370370370370371,0.8982845028813888,0.86,0.8,0.5,0.9727240491663901
6447,TP,True,190.64130005426705,0.5092592592592593,0.9120599172045676,0.54,0.8,0.3333333333333333,0.8843477098855654
6709,TP,True,180.86709990166128,0.5,0.9172278960230382,0.6699999999999999,0.6,0.3333333333333333,0.8505822915600003
3863,TP,True,217.91850007139146,0.5185185185185185,0.884037128049111,0.63,0.8,0.5,0.9380237223640638
8129,TP,True,209.24660004675388,0.49074074074074076,0.9396508040872653,0.74,1.0,0.6666666666666666,0.9948114998951861
9324,TP,True,190.84729999303818,0.5092592592592593,0.8664740208424321,0.69,0.6,0.3333333333333333,0.9738913558038579
4898,TP,True,185.22099987603724,0.5,0.990722633603951,0.7000000000000001,0.8,0.3333333333333333,0.9990338397806033
7273,TP,True,232.12389997206628,0.5,0.8957182436893716,0.64,1.0,0.6666666666666666,0.9934234228450295
1586,TP,True,206.71740011312068,0.5370370370370371,0.869203853017033,0.75,0.8,0.5,0.8714655639755672
6361,TP,True,151.66589990258217,0.49074074074074076,0.9788224010133801,0.74,0.8,0.3333333333333333,0.9992057090985432
1450,TP,True,166.1019001621753,0.5185185185185185,0.930225961669613,0.8699999999999999,0.6,0.16666666666666666,0.9837171243000007
4799,TP,True,202.36460003070533,0.5277777777777778,0.6442187801700492,0.6799999999999999,1.0,0.6666666666666666,0.9115733070638018
4064,TP,True,240.6468999106437,0.5,0.8647730773362431,0.9,0.8,0.3333333333333333,0.9988191788699183
7130,TP,True,184.72940009087324,0.5277777777777778,0.8974589557054559,0.86,0.8,0.5,0.9936046006104503
616,TP,True,329.80359997600317,0.5092592592592593,0.8624196615796322,0.9,0.8,0.3333333333333333,0.9976224751467758
151,TP,True,189.1656001098454,0.5092592592592593,0.9191802246513171,0.7,0.8,0.5,0.9949068467101426
1423,TP,True,296.18579987436533,0.5277777777777778,0.9133288189669243,0.5800000000000001,0.8,0.5,0.9773043420620705
9051,TP,True,241.713099880144,0.5092592592592593,0.9331044800204027,0.72,0.8,0.5,0.9674769908416345
1141,TP,True,197.34479999169707,0.46296296296296297,0.9066664913925431,0.64,1.0,0.6666666666666666,0.98115521640171
1376,TP,True,201.39160007238388,0.5,0.7997336761233137,0.52,0.8,0.5,0.8940364814562094
4329,TP,True,290.3473998885602,0.5092592592592593,0.9687768500317586,0.7,1.0,0.5,0.9993400744394175
5373,TP,True,173.55840001255274,0.5185185185185185,0.7926720399250173,0.63,0.6,0.3333333333333333,0.8651128244838375
9236,TP,True,193.15559999085963,0.5185185185185185,0.9561224612476695,0.77,1.0,0.5,0.9987886518149367
559,TP,True,210.9817999880761,0.5,0.7654166133533424,0.62,0.8,0.5,0.894777220320462
7788,TN,True,174.0959999151528,0.5092592592592593,0.4493969866413338,0.09,0.8,0.5,0.9961019911270804
7261,TN,True,126.83210009709,0.4351851851851852,0.2544973955094311,0.04,0.6,0.16666666666666666,0.9954584442283103
428,TN,True,162.99520013853908,0.4722222222222222,0.4276488370143427,0.16999999999999998,0.6,0.16666666666666666,0.9717542474387367
5056,TN,True,177.00150003656745,0.4537037037037037,0.6033105779758862,0.21000000000000002,1.0,0.5,0.8667543501123173
6699,TN,True,179.6889000106603,0.49074074074074076,0.5462391199460122,0.06,0.8,0.5,0.8816650820082244
6929,TN,True,204.62030009366572,0.5185185185185185,0.8553941147480153,0.27,0.8,0.3333333333333333,0.9620994080001769
6542,TN,True,174.93880004622042,0.49074074074074076,0.45143512824908955,0.049999999999999996,0.8,0.16666666666666666,0.9581203653392628
6979,TN,True,194.01219999417663,0.46296296296296297,0.5900972096323089,0.01999999999999999,1.0,0.5,0.9435940733290223
5696,TN,True,160.20420007407665,0.4166666666666667,0.6201542584867382,0.01,0.8,0.3333333333333333,0.9991553672517297
2374,TN,True,218.68929988704622,0.5,0.8034267462320765,0.14,0.8,0.3333333333333333,0.7423130808671933
19,TN,True,214.27250001579523,0.48148148148148145,0.7920035885563079,0.06999999999999998,1.0,0.5,0.975719527987131
6906,TN,True,136.18559995666146,0.4166666666666667,0.5936464679034865,0.11,1.0,0.5,0.998607036959157
4801,TN,True,126.69479986652732,0.39814814814814814,0.411051675132092,0.03,0.8,0.3333333333333333,0.992907400306269
3731,TN,True,195.76000003144145,0.4537037037037037,0.530875868986292,0.25,0.6,0.16666666666666666,0.9493229541419187
9494,TN,True,221.27119987271726,0.4722222222222222,0.42667145807173507,0.1,0.6,0.16666666666666666,0.978546117155142
6048,TN,True,126.71499978750944,0.4722222222222222,0.2874414516100779,0.0,0.8,0.3333333333333333,0.9790021391062536
6336,TN,True,134.23350010998547,0.46296296296296297,0.38801921510341286,0.030000000000000002,0.6,0.3333333333333333,0.9855937569379211
8132,TN,True,169.87490002065897,0.5,0.8437881607063807,0.13,1.0,0.5,0.9828339028458181
9010,TN,True,168.6116000637412,0.4351851851851852,0.6968376051195847,0.0,0.6,0.3333333333333333,0.9913774313852086
7696,TN,True,223.33889990113676,0.4722222222222222,0.7186852553026515,0.17,1.0,0.6666666666666666,0.9439163555020661
9380,TN,True,182.98700009472668,0.4444444444444444,0.5999643732101074,0.03,0.6,0.16666666666666666,0.9894628603384534
2344,TN,True,167.6255001220852,0.48148148148148145,0.35878603629929606,0.06,0.6,0.16666666666666666,0.9887397163895468
6796,TN,True,171.99079995043576,0.42592592592592593,0.45215301009726067,0.0,1.0,0.5,0.9927706602679496
4107,TN,True,124.18449996039271,0.42592592592592593,0.5648101231692975,0.01,0.8,0.3333333333333333,0.9774107178488485
7174,TN,True,210.6645000167191,0.4537037037037037,0.4886655925018174,0.019999999999999997,0.8,0.3333333333333333,0.9930457189095108
5129,FP,False,198.65189981646836,0.5185185185185185,0.6139477196780762,0.49000000000000005,0.8,0.5,0.9406162020576077
5742,FP,False,187.70989985205233,0.5277777777777778,0.8507227868491876,0.46,0.8,0.3333333333333333,0.9747551141698251
155,FP,False,211.42010018229485,0.5185185185185185,0.9342269837232744,0.65,1.0,0.6666666666666666,0.9969944528207435
930,FP,False,228.73870003968477,0.5,0.7568855896392317,0.8,0.6,0.16666666666666666,0.9881176815851758
8483,FP,False,184.80179994367063,0.5185185185185185,0.4862927813374176,0.26,0.6,0.3333333333333333,0.9256656180487707
4743,FP,False,155.54050006903708,0.5,0.9468362702474785,0.6,1.0,0.6666666666666666,0.9955556817308295
6426,FP,False,195.3980999533087,0.5092592592592593,0.9743943324495314,0.6,0.8,0.5,0.9929679036420599
6370,FP,False,218.14409992657602,0.5185185185185185,0.951789037088736,0.77,0.8,0.5,0.9549462478893497
4467,FP,False,225.43279989622533,0.5,0.8898559327683261,0.48,0.6,0.3333333333333333,0.9504801679840853
9277,FP,False,210.9860999044031,0.5092592592592593,0.97417926394016,0.53,0.8,0.3333333333333333,0.9784065571523614
5264,FP,False,203.6187001504004,0.5185185185185185,0.9599546864352332,0.69,0.8,0.3333333333333333,0.9512912312291691
9074,FP,False,180.68030010908842,0.5277777777777778,0.8643281348525107,0.8,0.8,0.5,0.9848621827686134
3783,FP,False,191.0662001464516,0.5185185185185185,0.6821624705418882,0.47000000000000003,0.6,0.16666666666666666,0.9803421087317965
3041,FP,False,201.92140014842153,0.5092592592592593,0.9239711617791984,0.66,0.6,0.3333333333333333,0.9256881292606678
8190,FP,False,185.12120004743338,0.5185185185185185,0.6978924157119469,0.6699999999999999,1.0,0.6666666666666666,0.9811471922979252
5021,FP,False,174.82780013233423,0.5370370370370371,0.885299760215074,0.65,0.6,0.16666666666666666,0.8988256969910421
268,FP,False,239.1391999553889,0.5092592592592593,0.9034994957506822,0.6299999999999999,1.0,0.6666666666666666,0.9989199028259795
3548,FP,False,200.19889995455742,0.5462962962962963,0.948225165885313,0.72,0.8,0.5,0.9776299416653057
3014,FP,False,234.35079981572926,0.5185185185185185,0.9380128765396348,0.77,1.0,0.6666666666666666,0.9824588572237295
7631,FP,False,191.15439988672733,0.49074074074074076,0.7972223334428373,0.41999999999999993,1.0,0.6666666666666666,0.9731204438594679
7542,FP,False,189.0668999403715,0.5092592592592593,0.7333137851811304,0.5800000000000001,0.8,0.5,0.9763920489451433
1013,FP,False,267.022900050506,0.5,0.9060652946648577,0.83,1.0,0.8333333333333334,0.9937660055580289
7141,FP,False,355.2993000485003,0.5,0.778688189763764,0.64,0.6,0.3333333333333333,0.992033824799228
2798,FP,False,198.24990001507103,0.5185185185185185,0.9076331845481276,0.52,0.8,0.5,0.9757185198972634
9046,FP,False,259.2652998864651,0.5277777777777778,0.8820452304232298,0.67,0.8,0.5,0.9384119088061491
5491,FN,False,208.46479991450906,0.5092592592592593,0.6810559883424526,0.15999999999999998,0.8,0.3333333333333333,0.7378259448970994
3988,FN,False,289.9591999594122,0.5,0.7561079021244645,0.33999999999999997,0.6,0.16666666666666666,0.7416055871990406
6357,FN,False,293.22440014220774,0.5277777777777778,0.691650321980274,0.22000000000000003,0.8,0.3333333333333333,0.9658736228456639
6356,FN,False,236.64859985001385,0.4722222222222222,0.9310971090069229,0.15999999999999998,0.8,0.5,0.9862962772151275
6279,FN,False,309.89790009334683,0.5,0.8567536722810065,0.25,0.8,0.3333333333333333,0.9522727081014508
