instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability
16,TP,True,3.00883298041299,0.0,0.77220823881991,0.5524692281179738,1.378170983429699e-17
32,FP,False,3.1451249960809946,0.09259259259259259,0.7485792416652157,0.4574819851359774,-0.019815253588573264
37,FN,False,3.1176659977063537,0.09259259259259259,0.7010564909464668,0.18299042248383643,-0.020523147671130414
120,FP,False,3.0079160060267895,0.09259259259259259,0.7057163319626838,0.3834445336736798,0.0035544135743956254
160,FN,False,3.056415996979922,0.09259259259259259,0.6713890772437517,0.10054866429962597,-0.0025088500292265573
163,TP,True,2.9935000056866556,0.09259259259259259,0.5070787192136433,0.5294568137645143,0.010383641377782258
206,TP,True,4.813792009372264,0.09259259259259259,0.7099569754669872,0.5060701460841374,-0.009189264519561348
216,FP,False,3.025333018740639,0.09259259259259259,0.7319653560948598,0.448322079416025,-0.0030509107540448665
252,TP,True,3.0272500007413328,0.09259259259259259,0.7957846960684263,0.4858681123119905,0.006954344459196113
353,TP,True,3.132499987259507,0.09259259259259259,0.7152473547199014,0.8949996034015028,0.011221719178946543
361,FN,False,3.045999997993931,0.09259259259259259,0.6381687552885238,0.4006936512167036,0.00689893537751729
441,TN,True,3.1632499885745347,0.09259259259259259,0.5345757195515688,0.015206142289664805,0.0022654309327653417
446,TN,True,3.0618750024586916,0.09259259259259259,0.7348893412772141,0.16454248938234972,0.004940586702245053
452,FP,False,3.0313330062199384,0.09259259259259259,0.7856918908412678,0.4009973682430783,-0.0036501317997826707
486,TP,True,3.0350000015459955,0.0,0.7769991442764447,0.33838623291810466,2.2020266564943506e-35
496,TP,True,2.999208983965218,0.09259259259259259,0.8431127026503851,0.4006968012320401,0.02442100177201093
505,FN,False,2.9229999927338213,0.09259259259259259,0.754321236771711,0.06899467061774756,0.014644150933334512
509,FP,False,3.0436660163104534,0.09259259259259259,0.6684536679903232,0.4578491450583139,0.00983899436394074
528,FP,False,2.9976670048199594,0.09259259259259259,0.30344944951231356,0.07747241671823679,0.05314309245832714
546,TP,True,3.0219169857446104,0.09259259259259259,0.8340379964257947,0.6660401024018041,0.006065294486347168
625,FN,False,3.1117080070544034,0.0,0.423412645412097,0.1102779943375291,0.011562108824623125
633,TP,True,2.9826250101905316,0.09259259259259259,0.6795495121307706,0.4017255884408797,-0.001412914289024
688,FP,False,3.0679159972351044,0.09259259259259259,0.772452969167381,0.4890415818084718,0.017461159844278897
754,FN,False,3.1995419994927943,0.09259259259259259,0.7221428979818385,0.14184886718937978,0.00822826071614312
756,TP,True,2.9317919979803264,0.09259259259259259,0.7487849952622263,0.4993113660198025,0.008591049045654027
