instance_id,quadrant,prediction_correct,metric_cost,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8615,TP,True,15.966499922797084,0.0,0.11355584859848022,0.6,0.3333333333333333,5.842538539085684e-48
5547,TP,True,4.335334058851004,0.0,0.0038700103759765625,0.4,0.3333333333333333,5.268825335714865e-57
2759,TP,True,4.542457987554371,0.0,0.12159368395805359,0.4,0.3333333333333333,4.339390678460006e-40
3567,TP,True,4.389208974316716,0.0,0.0,0.4,0.16666666666666666,-8.731978713115801e-41
2710,TP,True,4.26291604526341,0.0,0.2987194061279297,0.4,0.16666666666666666,-1.2867584479443063e-51
4832,TP,True,4.273999948054552,0.0,0.010064899921417236,0.8,0.5,2.0909688089127806e-62
367,TP,True,4.436666029505432,0.0,0.05493664741516113,0.6,0.5,-1.8840585256086443e-42
9561,TP,True,4.202959011308849,0.0,0.17673999071121216,0.6,0.3333333333333333,1.6126452409090506e-45
3065,TP,True,4.11954103037715,0.0,0.807361364364624,0.8,0.3333333333333333,-6.4634226330244225e-49
5818,TP,True,4.273458966054022,0.0,0.9462969303131104,1.0,0.6666666666666666,6.0107130138541124e-127
8341,TN,True,4.356832941994071,0.0,0.0032416917383670807,0.4,0.3333333333333333,4.340198418584531e-48
5436,TN,True,4.157249932177365,0.0,0.013007499277591705,0.6,0.3333333333333333,-1.851765667669457e-38
9131,TN,True,4.085166961885989,0.0,0.0106950169429183,0.4,0.16666666666666666,6.759325911415738e-76
941,TN,True,4.349834052845836,0.0,0.0,0.8,0.5,5.091139161158097e-41
1755,TN,True,4.756708047352731,0.0,0.0009618541225790977,0.6,0.16666666666666666,3.737209478546214e-42
7650,TN,True,4.09245805349201,0.0,0.11140188574790955,0.8,0.3333333333333333,3.736940673125658e-88
3387,TN,True,4.240709007717669,0.0,0.14626318216323853,0.4,0.3333333333333333,-3.600898446709825e-241
105,TN,True,4.265791969373822,0.0,0.2287624031305313,0.8,0.6666666666666666,2.44871210818173e-48
2996,TN,True,4.121082951314747,0.0,0.00011249235831201077,0.6,0.3333333333333333,1.0960261690698476e-59
440,TN,True,4.159834003075957,0.0,0.0717909187078476,0.6,0.16666666666666666,3.3346351702948152e-80
8674,FP,False,4.2450419859960675,0.0,0.08012622594833374,0.2,0.16666666666666666,-6.202823631301866e-37
1963,FP,False,4.291250021196902,0.0,0.45538151264190674,1.0,0.8333333333333334,1.8839932052038445e-46
6659,FP,False,4.13129199296236,0.0,0.09918868541717529,0.6,0.5,3.1065002201002828e-46
7942,FP,False,4.287041956558824,0.0,0.47619253396987915,0.6,0.16666666666666666,4.2410618019932274e-36
5115,FP,False,4.379917052574456,0.0,0.016880929470062256,0.4,0.3333333333333333,1.0328698163957328e-44
3430,FP,False,4.096292075701058,0.0,0.33775490522384644,0.8,0.6666666666666666,2.8257271718901374e-47
4730,FP,False,4.176082904450595,0.0,0.2741183042526245,0.4,0.3333333333333333,7.639722373515133e-140
9430,FP,False,4.304707981646061,0.0,0.1655941903591156,0.8,0.5,-1.2341003487867791e-40
8369,FP,False,4.263374954462051,0.0,0.5670795440673828,0.4,0.16666666666666666,7.181781182123103e-21
3384,FP,False,4.076333018019795,0.0,0.03419137001037598,0.4,0.16666666666666666,2.7405768825929068e-158
9476,FN,False,4.243833012878895,0.0,0.0,0.4,0.16666666666666666,1.9800381851253766e-39
7820,FN,False,4.334707977250218,0.0,0.2906603515148163,0.6,0.3333333333333333,-6.656190518175056e-40
2787,FN,False,4.214833024889231,0.0,0.0025852620601654053,0.8,0.3333333333333333,4.487612202023183e-54
3250,FN,False,4.157082992605865,0.0,0.25012075901031494,0.8,0.3333333333333333,-7.923150050114395e-58
2891,FN,False,4.284790949895978,0.0,0.0,0.4,0.3333333333333333,0.0
1016,FN,False,4.468207946047187,0.0,0.006586194038391113,0.8,0.5,3.710066359791647e-52
7728,FN,False,4.115666961297393,0.0,0.1422276794910431,0.8,0.6666666666666666,1.1352085592457402e-37
9344,FN,False,4.200040944851935,0.0,0.2705414593219757,1.0,0.6666666666666666,1.0855285408895232e-68
1372,FN,False,4.252000013366342,0.0,0.09592771530151367,0.4,0.3333333333333333,9.572397209135093e-46
87,FN,False,4.110957961529493,0.0,0.003090411424636841,0.4,0.3333333333333333,0.0
