instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
226,TP,True,228.2665001694113,0.5370370370370371,0.7722669061796241,0.69,0.6,0.3333333333333333,0.9055503389850721
7187,TP,True,206.97780000045896,0.5185185185185185,0.9004591483766164,0.7000000000000001,1.0,0.6666666666666666,0.9932808858714111
4478,TP,True,331.6307000350207,0.5370370370370371,0.9312486369118851,0.87,0.8,0.5,0.9870561225656047
5684,TP,True,243.59470000490546,0.5740740740740741,0.8437172698516774,0.64,0.6,0.3333333333333333,0.5392109523298408
1593,TP,True,172.22719988785684,0.49074074074074076,0.8204717980498034,0.4600000000000001,1.0,0.6666666666666666,0.9894605955122356
5485,TP,True,232.49189998023212,0.5462962962962963,0.8074344713613432,0.58,0.8,0.5,0.9507692519590666
2545,TP,True,229.31789979338646,0.5277777777777778,0.8404588652629357,0.6499999999999999,0.8,0.5,0.9874776177293165
3350,TP,True,251.09730008989573,0.5462962962962963,0.9857307378856863,0.74,1.0,0.5,0.9994965572211297
2680,TP,True,232.43680014275014,0.5092592592592593,0.8691887101660786,0.78,0.8,0.5,0.9980846138186092
8005,TP,True,274.8076000716537,0.5277777777777778,0.9009838641500753,0.76,1.0,0.6666666666666666,0.9543792498657461
4374,TP,True,251.0490999557078,0.5740740740740741,0.824958160815527,0.81,0.8,0.5,0.978864620430589
9372,TP,True,223.68540009483695,0.5648148148148148,0.7645884338362129,0.51,0.8,0.5,0.8062164526293859
208,TP,True,239.79500005953014,0.5277777777777778,0.9483835863129936,0.6699999999999999,0.8,0.5,0.9442718693366164
1936,TP,True,185.00429997220635,0.5555555555555556,0.7468627206853095,0.86,0.8,0.5,0.976046631023923
2013,TP,True,185.348300030455,0.5185185185185185,0.8939693501667745,0.65,0.8,0.5,0.9942865191463833
2910,TP,True,254.44280006922781,0.5092592592592593,0.8064658579299058,0.5800000000000001,0.8,0.5,0.9792788496147063
731,TP,True,223.72079989872873,0.5,0.9609359364371372,0.85,0.8,0.3333333333333333,0.9932285375934574
8554,TP,True,190.87699986994267,0.5277777777777778,0.9701725523694176,0.84,0.8,0.3333333333333333,0.9994101128751501
9159,TP,True,243.44790005125105,0.4722222222222222,0.9438225631425046,0.7999999999999999,0.8,0.5,0.9995569454369972
