instance_id,quadrant,prediction_correct,metric_cost,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8615,TP,True,16.689916024915874,0.0,0.16786247491836548,0.8,0.6666666666666666,-9.940540032175758e-80
5547,TP,True,15.079334028996527,0.0,0.0038787126541137695,0.6,0.5,9.79851751365257e-100
2759,TP,True,15.70966700091958,0.0,0.06928956508636475,0.6,0.5,9.1528601702056e-72
3567,TP,True,16.316624940373003,0.0,0.5997001528739929,0.8,0.5,-7.340851299466003e-64
2710,TP,True,16.045709024183452,0.0,0.001232922077178955,0.8,0.5,1.1551922544195e-80
4832,TP,True,16.09074999578297,0.0,0.010030269622802734,0.6,0.5,-1.4728733331817112e-102
367,TP,True,15.664665959775448,0.0,0.3464016318321228,1.0,0.3333333333333333,-3.486325778334631e-66
9561,TP,True,29.613833059556782,0.0,0.5984979867935181,0.6,0.16666666666666666,4.9795725341356516e-73
3065,TP,True,82.67425000667572,0.0,0.45754528045654297,0.8,0.3333333333333333,8.965748165923893e-81
5818,TP,True,18.96208291873336,0.0,0.6988768577575684,0.6,0.3333333333333333,-5.186010843343344e-206
8341,TN,True,16.328042023815215,0.0,0.017557293176651,0.6,0.5,4.74760112058172e-73
5436,TN,True,16.0157079808414,0.0,0.1614069640636444,0.4,0.3333333333333333,-7.173288267378194e-64
9131,TN,True,16.422833898104727,0.0,0.0001585148274898529,0.8,0.3333333333333333,6.23497340500575e-131
941,TN,True,16.021375078707933,0.0,0.017377842217683792,0.6,0.3333333333333333,3.2289056381155336e-64
1755,TN,True,16.481791040860116,0.0,0.0009967610239982605,0.8,0.3333333333333333,1.650405474000405e-68
7650,TN,True,17.164207994937897,0.0,0.10793918371200562,0.8,0.5,-3.6896023632150014e-143
3387,TN,True,15.310709015466273,0.0,0.0,0.4,0.3333333333333333,0.0
105,TN,True,16.164207947440445,0.0,0.004725135862827301,0.8,0.6666666666666666,2.858652563604011e-81
2996,TN,True,15.377708012238145,0.0,0.02122664637863636,0.8,0.5,5.5352806417411665e-98
440,TN,True,15.7185000134632,0.0,0.0717909187078476,0.8,0.3333333333333333,3.319308128762351e-134
8674,FP,False,15.234375023283064,0.0,0.36860960721969604,0.8,0.3333333333333333,6.7549840638583365e-62
1963,FP,False,15.744874952360988,0.0,0.41377684473991394,0.8,0.6666666666666666,2.0879825237389525e-81
6659,FP,False,15.220999950543046,0.0,0.09918868541717529,0.8,0.5,3.565003383251025e-76
7942,FP,False,15.145499957725406,0.0,0.553104817867279,0.8,0.5,-2.140925124482501e-59
5115,FP,False,15.451832907274365,0.0,0.0,0.4,0.3333333333333333,1.217776941064787e-71
3430,FP,False,15.151833067648113,0.0,0.1560993194580078,0.6,0.3333333333333333,1.3644108448404439e-78
4730,FP,False,15.887166955508292,0.0,0.1717182993888855,0.6,0.5,-8.79704930832502e-241
9430,FP,False,15.396500006318092,0.0,0.22605735063552856,0.4,0.3333333333333333,-1.581375930260037e-73
8369,FP,False,15.03620797302574,0.0,0.23408561944961548,0.6,0.3333333333333333,-5.932101141351229e-59
3384,FP,False,15.935417031869292,0.0,0.21506398916244507,0.6,0.3333333333333333,3.525719845650299e-278
9476,FN,False,15.269916970282793,0.0,0.0,0.2,0.16666666666666666,3.349969876283251e-60
7820,FN,False,25.56054200977087,0.0,0.2922242283821106,0.6,0.3333333333333333,-1.565679658155939e-62
2787,FN,False,15.150582999922335,0.0,0.0025852620601654053,0.6,0.16666666666666666,4.517972626005488e-91
3250,FN,False,15.68608300294727,0.0,0.2988995313644409,1.0,0.5,1.381778356423081e-91
2891,FN,False,15.142958029173315,0.0,0.0,0.4,0.3333333333333333,0.0
1016,FN,False,15.597459045238793,0.0,0.006586194038391113,0.6,0.3333333333333333,4.5496458454713936e-91
7728,FN,False,15.087624895386398,0.0,0.3935169279575348,0.8,0.3333333333333333,-8.52725004587572e-66
9344,FN,False,15.220083994790912,0.0,0.12303110957145691,0.6,0.3333333333333333,-3.0540377119848264e-114
1372,FN,False,14.843792072497308,0.0,0.08893413841724396,0.8,0.5,-1.5911183658152278e-69
87,FN,False,15.131291002035141,0.0,0.003090411424636841,0.4,0.3333333333333333,0.0
