instance_id,quadrant,prediction_correct,metric_cost,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8615,TP,True,4.943666979670525,0.0,0.28241369128227234,0.8,0.5,1.2926160002812802e-188
5547,TP,True,4.454417037777603,0.0,0.003315150737762451,0.6,0.3333333333333333,1.5812474470960936e-228
2759,TP,True,5.141332978382707,0.0,0.12159368395805359,0.4,0.3333333333333333,4.077209317603125e-157
3567,TP,True,4.561915993690491,0.0,0.21100252866744995,0.6,0.3333333333333333,-3.3577301436925695e-155
2710,TP,True,4.464917001314461,0.0,0.0019226670265197754,0.8,0.5,-1.0796564004772159e-202
4832,TP,True,4.424499929882586,0.0,0.009521007537841797,0.8,0.6666666666666666,2.1675337430661854e-248
367,TP,True,4.465291043743491,0.0,0.06335669755935669,1.0,0.6666666666666666,-4.565974712202734e-166
9561,TP,True,4.706291016191244,0.0,0.17673999071121216,0.6,0.16666666666666666,4.3898609004189337e-181
3065,TP,True,4.3710420140996575,0.0,0.00048148632049560547,0.6,0.3333333333333333,-4.35324031244734e-193
5818,TP,True,4.330583964474499,0.0,0.0,0.4,0.3333333333333333,0.0
8341,TN,True,4.5172920217737556,0.0,0.0043106526136398315,0.8,0.3333333333333333,3.3091849485854997e-189
5436,TN,True,4.386291955597699,0.0,0.20644477009773254,0.6,0.3333333333333333,2.5391583367951173e-147
9131,TN,True,4.7261250438168645,0.0,0.0027161855250597,0.6,0.16666666666666666,8.189456704182518e-298
941,TN,True,4.42329200450331,0.0,0.002733847126364708,0.8,0.3333333333333333,-6.26090771400091e-153
1755,TN,True,4.494583001360297,0.0,0.0009618541225790977,0.6,0.16666666666666666,2.779689200222035e-167
7650,TN,True,4.385332926176488,0.0,0.0,0.4,0.3333333333333333,0.0
3387,TN,True,4.406665917485952,0.0,0.0,0.4,0.3333333333333333,0.0
105,TN,True,4.423166974447668,0.0,0.2287624031305313,0.8,0.6666666666666666,-4.64669886965433e-191
2996,TN,True,4.529375000856817,0.0,0.00011249235831201077,0.6,0.3333333333333333,9.406229011071473e-226
440,TN,True,4.521499969996512,0.0,0.0717909187078476,0.8,0.3333333333333333,9.5483e-320
8674,FP,False,4.342875094152987,0.0,0.08012622594833374,0.6,0.3333333333333333,1.0085502859098406e-139
1963,FP,False,4.447750048711896,0.0,0.45538151264190674,1.0,0.8333333333333334,1.8089478001959984e-185
6659,FP,False,4.29095805156976,0.0,0.3155052065849304,0.8,0.6666666666666666,2.0438284064113308e-182
7942,FP,False,4.454457899555564,0.0,0.47619253396987915,0.4,0.16666666666666666,1.7752138702956362e-139
5115,FP,False,4.4502499513328075,0.0,0.016880929470062256,0.4,0.3333333333333333,7.58783106957307e-172
3430,FP,False,4.855667008087039,0.0,0.33775490522384644,0.8,0.6666666666666666,4.4645944330293984e-187
4730,FP,False,4.634417011402547,0.0,0.029629766941070557,0.4,0.3333333333333333,0.0
9430,FP,False,4.659792059101164,0.0,0.1655941903591156,0.8,0.5,-2.462394325165534e-159
8369,FP,False,4.441792028956115,0.0,0.5670795440673828,0.6,0.16666666666666666,3.4037029494592885e-133
3384,FP,False,4.389457986690104,0.0,0.0,0.4,0.3333333333333333,0.0
9476,FN,False,4.425208084285259,0.0,0.044249117374420166,0.6,0.3333333333333333,3.96971788806829e-155
7820,FN,False,4.452041001059115,0.0,0.2748568654060364,0.6,0.3333333333333333,-1.7222771026903124e-154
2787,FN,False,4.394125076942146,0.0,0.0025852620601654053,0.8,0.3333333333333333,9.984490993289652e-215
3250,FN,False,4.363542073406279,0.0,0.2612192928791046,0.8,0.3333333333333333,-2.001342764835642e-225
2891,FN,False,4.538959008641541,0.0,0.0,0.4,0.3333333333333333,0.0
1016,FN,False,4.511459032073617,0.0,0.006586194038391113,0.8,0.16666666666666666,1.039471727666259e-205
7728,FN,False,4.573540994897485,0.0,0.1422276794910431,1.0,0.6666666666666666,1.6535530928977044e-146
9344,FN,False,4.481917014345527,0.0,0.2705414593219757,1.0,0.6666666666666666,6.703927301255986e-271
1372,FN,False,4.499875009059906,0.0,0.2771112024784088,0.8,0.6666666666666666,1.3074798106721372e-175
87,FN,False,4.448959021829069,0.0,0.003090411424636841,0.4,0.3333333333333333,0.0
