instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_cf_sensitivity,metric_stability
403,FN,False,3040.361999999732,0.018518518518518517,0.06956621583288577,0.012042436402434409,0.0,0.987244989918336
421,FN,False,3004.9066999999923,0.018518518518518517,0.0065258806645591295,0.011210902515703558,0.0,0.718237955408657
486,FN,False,2008.528700003808,0.018518518518518517,-0.04154788207525404,5.551115123125783e-17,0.0,0.43477798657245775
488,FN,False,3023.200800002087,0.018518518518518517,-0.025679497678020535,0.008907835258259666,0.0,0.03527257628406341
509,TN,True,2009.891299996525,0.027777777777777776,-0.030849418380999714,0.0,0.0,0.9294446494525416
550,TN,True,2034.4258999975864,0.009259259259259259,-0.01740482339668398,5.551115123125783e-17,0.0,0.20401596903915373
669,TP,True,2001.3871999981347,0.018518518518518517,0.15452592253834016,0.04229248001083785,0.0,0.2010243283026929
695,FN,False,3020.710600001621,0.018518518518518517,0.0947189684696558,0.013715547053016253,0.0,0.40421514737479114
705,TN,True,3008.1183000002056,0.018518518518518517,-0.018741996478824414,0.027651775119342387,0.0,0.5753076090739638
758,FP,False,2001.1479999957373,0.009259259259259259,0.1795347835329433,0.05097557879665082,0.0,0.22406814653776072
769,TP,True,3006.89969999803,0.037037037037037035,-0.04294447038236553,0.0,0.0,0.2528958292965661
770,TP,True,3003.5877999980585,0.037037037037037035,-0.027483721313069136,0.0,0.0,0.3764340777992622
788,FP,False,3034.777799999574,0.018518518518518517,-0.02293579297843165,1.1102230246251565e-16,0.0,0.04956832066137528
805,FN,False,3007.785599998897,0.027777777777777776,-0.0223568198467569,0.005051586427665261,0.0,0.7226233265694945
836,TP,True,2012.9675999996834,0.018518518518518517,-0.00936113042763719,0.0031578148688344854,0.0,0.159020135615092
855,FN,False,3030.06330000062,0.018518518518518517,-0.028260455595599393,0.0,0.0,0.9721712307693458
907,TP,True,3016.8325999984518,0.06481481481481481,0.31383420325418376,0.3848573397279951,0.0,0.2738246611820234
955,TP,True,2003.1067000018083,0.018518518518518517,-0.01942434988872061,0.0,0.0,0.2472328363487487
1059,TP,True,2004.4992999974056,0.018518518518518517,-0.024828676412377355,1.1102230246251565e-16,0.0,0.03660554810152386
1097,TP,True,3012.2345999989193,0.08333333333333333,0.41770483481562487,0.11680572763062957,0.0,0.23431827381421327
1124,TP,True,3012.355700004264,0.018518518518518517,0.013232024310835668,0.011000743019133341,0.0,0.007699397975277225
1197,TP,True,2004.5186999996076,0.018518518518518517,0.36166136764158696,0.30756111620923776,0.0,0.6194655044716239
1215,FN,False,2016.3333999953466,0.018518518518518517,-0.02788122226238906,0.0,0.0,0.6203828275752044
1251,FN,False,3019.941300000937,0.009259259259259259,-0.017039254459385804,0.025845892913359036,0.0,0.04521353117764403
1332,TP,True,3008.009099998162,0.09259259259259259,0.08450811005390893,0.03513951018690731,0.0,0.6248604024029298
1352,TP,True,2016.8808000016725,0.018518518518518517,-0.018662630777947914,0.0020216830109985873,0.0,0.1636463930149653
1425,TP,True,3003.6848000017926,0.018518518518518517,-0.022386021019745087,0.0,0.0,0.39917129586131717
1472,FP,False,3006.7208999971626,0.018518518518518517,0.22805856377107575,0.005074046709852231,0.0,0.4314383114202079
1564,TN,True,3007.318200005102,0.018518518518518517,-0.024170085083040076,1.1102230246251565e-16,0.0,0.319119757610988
1629,TP,True,3024.978599998576,0.037037037037037035,0.13054565642699678,0.09374966768549764,0.0,0.44599516663457206
1633,FN,False,3004.5984000025783,0.009259259259259259,-0.023879621147733572,0.0,0.0,0.1919087254848203
1702,FP,False,2009.3683000013698,0.009259259259259259,-0.016826748600807295,0.0,0.0,0.038193123564896264
1773,FN,False,3025.3808999987086,0.009259259259259259,0.12676419735499447,0.021271666994724853,0.0,0.8628173345389593
1774,FN,False,3107.6036999947974,0.018518518518518517,0.03562517150953653,0.018366363244963158,0.0,0.941287260148242
1907,FP,False,3022.0980000012787,0.018518518518518517,-0.032015089835175016,1.1102230246251565e-16,0.0,0.07448844958644411
1933,FN,False,3016.921900001762,0.009259259259259259,-0.003091239751856283,0.054238271184058995,0.0,0.5732601387670231
1963,FN,False,2003.9455000005546,0.018518518518518517,0.10731275822582836,0.04292732826383644,0.0,0.5146972443061018
1969,TP,True,3014.0631000031135,0.037037037037037035,-0.025608130102497233,0.0056875149837775085,0.0,0.16834688243433724
1974,TP,True,3002.0309000028647,0.018518518518518517,0.10618845790210238,0.033677264096431125,0.0,0.07742458778157
1991,TP,True,3028.8702999969246,0.018518518518518517,0.199815295568499,0.08231052788107507,0.0,0.1367661815569155
2080,FP,False,3017.5794000024325,0.018518518518518517,0.44220524132280614,0.1445863548014219,0.0,0.10625316837487021
2095,TP,True,3024.0893000009237,0.08333333333333333,0.09268566375732923,0.09333296405308322,0.0,0.15952896442881967
2110,TN,True,2011.7272999996203,0.009259259259259259,0.1350500922860788,0.018667565382303325,0.0,0.922489817750638
2117,TN,True,3019.5733000000473,0.018518518518518517,-0.015592445313287252,6.938893903907228e-18,0.0,0.9853176018144109
2166,FN,False,3020.12349999859,0.018518518518518517,-0.02205575572600015,5.551115123125783e-17,0.0,0.09206020850778172
2174,TN,True,3007.4170000007143,0.018518518518518517,-0.024796589148458698,0.0005625987875266004,0.0,0.9714031165727535
2216,FP,False,3025.19829999801,0.009259259259259259,-0.026200887324078923,0.0,0.0,0.03375684364263745
2232,TP,True,2008.1100999959745,0.018518518518518517,0.8022659416285961,0.3312001635817902,0.0,0.2111078695044441
2265,TN,True,2001.2377999955788,0.018518518518518517,0.08362516651192363,0.0053457600117834125,0.0,0.9822997298128892
2275,TP,True,2003.3909999983734,0.018518518518518517,0.284364458765961,0.06669686826385546,0.0,0.2953285302057064
