instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability
66,FP,False,781.6554169985466,0.09259259259259259,0.5796514437913529,0.15994003980951144,0.08026808640148529
101,TN,True,785.1275839784648,0.09259259259259259,0.3421083856196817,0.05483236082077719,0.015399852800617734
157,FN,False,793.2180420029908,0.09259259259259259,0.7250231374217935,0.1658880464373446,0.05049057127889336
241,FN,False,792.3666250135284,0.09259259259259259,0.6629584995732101,0.009656050242666137,-0.017193286102913322
275,FN,False,762.7496249915566,0.09259259259259259,0.5686345859134219,0.5086165584752753,0.03996634260186863
360,TN,True,778.1123339955229,0.08333333333333333,0.4395219465107702,0.0017552354482138904,0.11184464609661882
389,TN,True,797.6856250024866,0.09259259259259259,0.5486243969421265,0.030415079650802763,0.0864121907259008
466,FP,False,792.1006250253413,0.09259259259259259,0.6640712720930451,0.5502073221495379,-0.008987286722845555
497,FP,False,803.0118749884423,0.09259259259259259,0.8980898858884704,0.536105207313317,0.08557334082917299
615,TN,True,817.3430419992656,0.09259259259259259,0.4382460711399402,0.03844633250469078,0.02508199588760235
704,FP,False,792.832749983063,0.09259259259259259,0.6343332436082788,0.25883830129469965,-0.01728024655825863
725,TP,True,791.9600419991184,0.09259259259259259,0.7943951418602915,0.6620551235480191,0.0012449452799726947
797,TP,True,784.7955409961287,0.0,0.12978980132803214,0.026800136416746834,3.847709350251655e-37
985,TP,True,794.1025420150254,0.09259259259259259,0.6540947797426425,0.7171154374487809,0.1948866456419994
1004,FN,False,790.1108749792911,0.09259259259259259,0.5190690353430318,0.2990031666696878,0.10343485448768101
1057,TN,True,833.3785830182023,0.09259259259259259,0.5468772855905524,0.03731245861859879,0.09127146866223665
1062,FP,False,791.9180000026245,0.09259259259259259,0.7407848886488906,0.5802964809329946,0.01824724314863991
1078,FN,False,889.8689999768976,0.07407407407407407,0.7860478340643573,0.19403474944380764,0.0340190206914414
1093,TN,True,829.6583330084104,0.09259259259259259,0.5558165482624504,0.2981825557915301,-0.008313679628487397
1094,TP,True,789.1790410212707,0.09259259259259259,0.6653602355720281,0.7004456566815245,0.048790013010218534
1095,TN,True,766.5507500059903,0.09259259259259259,0.887689703825205,0.12411942422520443,0.02236647715058677
1113,FP,False,802.5132500042673,0.09259259259259259,0.6450651285420014,0.4404928230427976,-0.021954453851333315
1140,FN,False,766.3960000209045,0.06481481481481481,0.5175122259756205,0.2393747858503371,0.0016475518566925747
1241,TP,True,814.9548749788664,0.09259259259259259,0.6418472446711827,0.880074860130291,-0.0032155128244125484
1245,TN,True,811.276334017748,0.09259259259259259,0.44130729484182374,0.030623185374258788,0.08239965569551685
1262,TP,True,784.4608339946717,0.09259259259259259,0.34421537865147167,0.08193585460639263,0.1883891890608173
