seed,cost,sparsity,fidelity,faithfulness_gap,domain_precision,domain_recall,stability
42,293.30044098198414,0.09250000000000004,0.8271256130409713,0.4253690419252962,0.9640000000000001,0.5133333333333333,0.603992968302478
43,193.25748700415716,0.09259259259259262,0.7741759350515999,0.4131279854103923,0.9739999999999999,0.5133333333333333,0.6002369554452185
44,196.9996470026672,0.09259259259259262,0.7968214752865359,0.41429420278407636,0.9739999999999999,0.5000000000000001,0.5827404423108886
45,194.6054570027627,0.09259259259259262,0.7850160379464128,0.4009138712938875,0.958,0.515,0.566145325771868
46,190.67007398232818,0.09259259259259262,0.7585541803720512,0.43018009819090364,0.944,0.5416666666666667,0.5655058581348312
47,191.55105400830507,0.09259259259259262,0.7496389291940837,0.416759045869112,0.9500000000000002,0.5433333333333333,0.6135168053131838
48,193.9766909973696,0.09259259259259262,0.8100427646755065,0.4139871489070356,0.948,0.5383333333333333,0.5818282827603874
49,189.42904400406405,0.09259259259259262,0.7792315544832158,0.40069080048240724,0.968,0.5016666666666667,0.6007691191435384
51,190.3721580072306,0.09259259259259262,0.7920321075035979,0.4126737570716068,0.96,0.5316666666666666,0.5621077754505779
