instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
7116,TP,True,167.92199993506074,0.5185185185185185,0.8526137211276307,0.59,1.0,0.6666666666666666,0.9962161733501604
8922,TP,True,186.12000020220876,0.5092592592592593,0.929285973542138,0.72,0.8,0.5,0.9830696118027895
8092,TP,True,146.27810008823872,0.5555555555555556,0.9447176939790581,0.9,0.6,0.16666666666666666,0.48030289671064075
3890,TP,True,219.02950014919043,0.5740740740740741,0.8395634203321058,0.59,0.8,0.5,0.9359236458765641
9428,TP,True,196.45389984361827,0.5555555555555556,0.8024466079278808,0.6799999999999999,0.6,0.3333333333333333,0.9726620981816142
2976,TP,True,261.4637000951916,0.5555555555555556,0.7379251129794998,0.69,0.8,0.3333333333333333,0.9146164444390665
8923,TP,True,208.76870001666248,0.5462962962962963,0.9063205553598155,0.8,0.8,0.5,0.966361018590446
2741,TP,True,189.56410000100732,0.5740740740740741,0.8674481308057644,0.6699999999999999,0.8,0.5,0.9576385517914208
8715,TP,True,175.17099995166063,0.5277777777777778,0.9376621521727921,0.68,1.0,0.6666666666666666,0.9948234483191382
74,TP,True,211.17480006068945,0.5833333333333334,0.895111161049793,0.55,0.8,0.5,0.9190789145035372
618,TP,True,176.7011999618262,0.5370370370370371,0.9928049627492079,0.71,0.8,0.3333333333333333,0.9988817172155837
3571,TP,True,225.6967998109758,0.5833333333333334,0.8776112613494007,0.83,0.8,0.5,0.9940208852112615
303,TP,True,222.3258998710662,0.5555555555555556,0.789485208785579,0.86,0.8,0.5,0.9715400383407745
1681,TP,True,242.35260020941496,0.5370370370370371,0.9389367534292881,0.8,1.0,0.6666666666666666,0.9892367975179566
3818,TP,True,206.66559995152056,0.5833333333333334,0.9193015290019925,0.75,0.8,0.5,0.9958705207231213
4088,TP,True,202.1631000097841,0.5833333333333334,0.8644001980829986,0.6,0.8,0.5,0.9103264973573396
3220,TP,True,190.16340002417564,0.5555555555555556,0.9687617182885264,0.95,0.8,0.3333333333333333,0.9976683098337022
1309,TP,True,231.20180005207658,0.5833333333333334,0.6653803610418633,0.45000000000000007,0.8,0.5,0.9921374295625126
8154,TP,True,186.33490009233356,0.5555555555555556,0.9005939649570336,0.79,0.8,0.5,0.9579675457481683
