instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_cf_sensitivity,metric_stability
86,FN,False,978.9230829919688,0.018518518518518517,0.21862636425455365,0.14,0.0,0.07653520753768533
312,TN,True,1054.352916951757,0.009259259259259259,-0.013279146932508803,0.0,0.0,0.9906201368144429
798,FP,False,956.3694589887746,0.018518518518518517,-0.017367505918477133,0.0,0.0,0.2856763116411187
1560,TN,True,1166.8214169912972,0.009259259259259259,-0.023522332557461646,0.0,0.0,0.7637286514670739
1624,TP,True,2011.1246249871328,0.018518518518518517,0.27264353823726045,0.33000000000000007,0.0,0.07766343292106666
1935,TP,True,2035.8167920494452,0.018518518518518517,0.979317672313392,0.5700000000000001,0.0,0.7052194626221481
1940,FN,False,937.6794580020942,0.009259259259259259,0.18255160005365795,0.04999999999999999,0.0,0.7658311667687191
1949,FP,False,1001.6427080263384,0.009259259259259259,0.5996975139325862,0.52,0.0,0.32597382980264933
2216,TP,True,2770.5854999949224,0.09259259259259259,0.117808845322741,0.0,0.0,0.18582355193549255
2525,FP,False,1253.920124960132,0.018518518518518517,0.7790594988059076,0.45999999999999996,0.0,0.7785373197885543
3101,TP,True,1982.355332991574,0.018518518518518517,-0.029648023396717217,0.0,0.0,0.05549608689778908
3567,TP,True,1992.5331670092419,0.009259259259259259,0.10841446427123383,0.07999999999999996,0.0,0.3135381134820257
3937,TN,True,1067.1579170157202,0.009259259259259259,-0.025678445788859312,0.0,0.0,0.9837193959462668
4036,FN,False,1064.9165000068024,0.009259259259259259,-0.023759441716701392,0.0,0.0,0.05547251047942911
4254,FP,False,1050.4462500102818,0.018518518518518517,0.5120840995510014,0.33,0.0,0.042613548765610715
4930,TN,True,974.0442089969292,0.018518518518518517,-0.02893577055746522,0.0,0.0,0.991368317505114
5543,FN,False,977.3383749998175,0.009259259259259259,0.013903483339796904,0.009999999999999995,0.0,0.6392052807737617
5736,TP,True,1469.1282910062,0.018518518518518517,-0.03420118464007655,0.0,0.0,0.07594019770967274
5895,FP,False,1062.7254590508528,0.018518518518518517,-0.033060251304455536,0.0,0.0,0.04732351183894652
5953,FN,False,833.2575000240467,0.018518518518518517,-0.024759475571294418,0.03,0.0,0.9664591775800716
6081,TP,True,1661.037750018295,0.018518518518518517,0.11236566266087979,0.06000000000000005,0.0,0.0664849036433761
6133,TP,True,2067.201917001512,0.018518518518518517,-0.03136399229703559,0.0,0.0,0.06519434430101582
6250,FN,False,982.1291670086794,0.009259259259259259,-0.023614084012605237,0.020000000000000018,0.0,0.9810967353424652
6291,TP,True,1758.9129169937223,0.009259259259259259,-0.02243130417464254,0.19999999999999996,0.0,0.04422549859123068
6879,TN,True,1072.3139999900013,0.018518518518518517,-0.016775886076342554,0.0,0.0,0.9913218487181155
7051,TN,True,1775.0821670051664,0.018518518518518517,-0.02383326880207131,0.0,0.0,0.7603810348423035
7102,FP,False,1112.878083018586,0.018518518518518517,0.686273029061346,0.3,0.0,0.214822382368411
7125,FP,False,911.108415981289,0.009259259259259259,-0.022694178596277988,0.0,0.0,0.06773531029587257
7630,FN,False,154635.92291704845,0.018518518518518517,0.44236799865902293,0.12,0.0,0.17054388563464762
8092,FP,False,1059.607542003505,0.018518518518518517,-0.03232220156823741,0.0,0.0,0.18095050845808736
8178,TN,True,955.300250032451,0.018518518518518517,-0.015980029580971843,0.0,0.0,0.995114946205492
8589,FP,False,1121.3303749682382,0.018518518518518517,-0.026715517326487373,0.0,0.0,0.05738361858978986
8717,TP,True,1704.8035829793662,0.018518518518518517,0.8975764293777142,0.6,0.0,0.6467586861128574
8743,FN,False,1151.443708979059,0.018518518518518517,-0.013832982864057364,0.0,0.0,0.6354378985988437
8963,FN,False,769.1382089979015,0.018518518518518517,-0.023516796221040873,0.0,0.0,0.3466274942498032
8983,FP,False,908.582917007152,0.018518518518518517,0.23852721520275885,0.12,0.0,0.29156162724248913
9065,FN,False,976.6683329944499,0.009259259259259259,0.18348553567102133,0.09000000000000002,0.0,0.2749050505285026
9207,TN,True,1077.3524579708464,0.018518518518518517,0.0,0.0,0.0,0.9930260148461775
9614,TN,True,925.1511250040494,0.018518518518518517,0.4103576876058159,0.04000000000000001,0.0,0.9957515354868653
9750,TN,True,1048.0552499648184,0.018518518518518517,0.9753495146713984,0.07500000000000001,0.0,0.08571831824604807
