instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability
40,TN,True,1001.0549820144661,0.018518518518518517,0.6903638483080903,0.02687082067131996,0.5121730913624002
91,FP,False,10016.337996989023,0.06481481481481481,0.4740144198987343,0.5181081295013428,0.2732358194072353
92,FP,False,7018.510997004341,0.12962962962962962,0.06671880045459251,0.0060173869132995605,0.16666666666666663
143,FP,False,3002.128356951289,0.10185185185185185,0.35304147319137025,0.388774037361145,0.2882510924558728
165,FP,False,3002.0831410074607,0.046296296296296294,0.18136710435593084,0.24902966618537903,0.1856392643030972
171,FN,False,3002.125127008185,0.018518518518518517,0.3446002264249837,0.15284650027751923,0.17619047619047615
189,FN,False,1000.9092090185732,0.018518518518518517,0.11894270391821843,0.06640604138374329,0.4476190476190475
230,FP,False,5009.842453000601,0.09259259259259259,0.025944101196478747,0.12739744782447815,0.23892486231241727
248,FN,False,1000.8969359914772,0.009259259259259259,-0.026515605630656296,0.0,0.3057771592171258
272,TP,True,2004.7680319985375,0.09259259259259259,0.30336939874331215,0.001061558723449707,0.4827069785946507
294,FN,False,1000.8828550344333,0.018518518518518517,0.5738696772060218,0.17950302362442017,0.4701329621969421
297,TN,True,1001.0445070220158,0.027777777777777776,0.47566519641428795,0.13668164610862732,0.5380952380952381
314,FP,False,3006.332263990771,0.06481481481481481,0.4021905328803598,0.4800528883934021,0.20252722261433825
333,TN,True,1000.7889400003478,0.027777777777777776,0.33234408816514843,0.25148922204971313,0.3285714285714285
339,TP,True,3006.0586470062844,0.14814814814814814,0.23241217924125696,0.0021334290504455566,0.40099127746871394
378,FP,False,5008.743126003537,0.05555555555555555,0.5719580681468376,0.6012691259384155,0.3023108636868503
392,TN,True,1000.7100530201569,0.018518518518518517,0.18290595491414674,0.003333013504743576,0.4038047136820158
428,TN,True,1000.745998986531,0.018518518518518517,0.10506876197841661,0.06898051500320435,0.2904761904761904
454,FN,False,2003.1199680524878,0.037037037037037035,0.2549356253342389,0.20143361389636993,0.3267972237998549
472,TN,True,1000.820551009383,0.018518518518518517,0.19160342781176232,0.012270383536815643,0.3047619047619047
477,TP,True,6005.95478300238,0.2037037037037037,0.1911306803389641,2.3305416107177734e-05,0.4020062807913387
497,FP,False,10019.830201985314,0.07407407407407407,0.4096203397758299,0.01713728904724121,0.33460517165160386
512,FP,False,4002.888980030548,0.046296296296296294,0.4550427777526035,0.6733445525169373,0.2384847547497023
520,TN,True,1000.6166140083224,0.018518518518518517,0.06731569783010585,0.0012439286801964045,0.5602707345213922
541,TN,True,1000.5600499571301,0.018518518518518517,-0.028332481478502272,0.0,0.5095238095238095
598,FP,False,4002.84447503509,0.037037037037037035,0.4848292074337758,0.4240283668041229,0.13341298369584143
638,FN,False,1001.0008809622377,0.018518518518518517,0.13036780210212276,0.050599828362464905,0.3666666666666666
676,FN,False,1000.7936399779283,0.027777777777777776,0.08403657283959662,0.06733667850494385,0.4014938499951654
702,TN,True,1001.6723849694245,0.018518518518518517,-0.021280295871136043,0.0,0.20510032291364508
761,TP,True,6010.260340990499,0.046296296296296294,0.5512520669511134,0.6829286217689514,0.3780458688760012
795,FN,False,1001.5917409909889,0.018518518518518517,0.17176484051840823,0.004196196794509888,0.21856902350767457
808,FN,False,1000.6834550295025,0.018518518518518517,0.5156848055689605,0.16888734698295593,0.37571188065053174
837,FN,False,1000.727011996787,0.009259259259259259,-0.021409148050085973,0.0,0.32890984672316886
863,TN,True,1000.3442040178925,0.018518518518518517,0.6458698608096369,0.36953791975975037,0.4725840032719965
889,FP,False,4005.532711977139,0.12962962962962962,0.04719248444115656,0.16341501474380493,0.22785353526151186
892,TN,True,1000.4940869985148,0.018518518518518517,-0.005373437657568679,0.0054726675152778625,0.35009912038176805
972,TN,True,1000.7869649562053,0.009259259259259259,-0.020136259020186297,0.00217060768045485,0.5606091526731325
1007,FN,False,1000.5873490008526,0.027777777777777776,0.30017014971460737,0.2513004541397095,0.2666666666666666
1009,FP,False,3005.618834984489,0.046296296296296294,0.5643224179076352,0.6804569959640503,0.14721007324086932
1030,FP,False,5005.192469980102,0.037037037037037035,0.2815276626252797,0.2456253468990326,0.49523809523809514
1046,FP,False,2001.8269839929417,0.12037037037037036,0.345345903706003,0.4386100769042969,0.5776843261856417
1073,FP,False,3004.181258031167,0.037037037037037035,0.2790204266152594,0.3345513939857483,0.2752936487544657
1145,TP,True,71055.12299598195,0.5092592592592593,0.13799770340352385,0.0,0.4571428571428571
1150,TP,True,8007.116938999388,0.05555555555555555,0.16843666263386176,0.27571770548820496,0.28571428571428564
1165,FN,False,1000.5612830282189,0.018518518518518517,0.31799539067279226,0.15389275550842285,0.39523809523809517
1227,FP,False,4055.8767689508386,0.08333333333333333,0.12078584611045591,0.2340390980243683,0.23081220356417684
1263,FN,False,1000.6548259989358,0.018518518518518517,0.1787477030564896,0.04814203083515167,0.45238095238095233
1313,FN,False,1000.6540379836224,0.027777777777777776,0.34170299650384695,0.2460295557975769,0.3847570946343968
1331,TN,True,1000.9029600187205,0.018518518518518517,-0.03143503930238602,0.0042102341540157795,0.37619047619047613
1399,FN,False,1000.4875739687122,0.027777777777777776,0.4720785587801667,0.15999770164489746,0.5033908302462632
1406,FP,False,3003.4550720010884,0.037037037037037035,0.16778253687598255,0.3131239712238312,0.18698088725576614
1501,FN,False,1000.8613300160505,0.018518518518518517,0.09221276414664503,0.06475165486335754,0.4307421148700748
1510,TN,True,1000.6715400377288,0.018518518518518517,0.48561775664907825,0.12264075130224228,0.26190476190476186
1514,TN,True,1000.783076044172,0.027777777777777776,0.4208563480141957,0.14261558651924133,0.3795975050785432
1621,TN,True,1000.6682749954052,0.018518518518518517,-0.02931090879455161,0.0,0.3142857142857142
1649,TP,True,15011.372226988897,0.39814814814814814,-0.06319780530013532,0.0,0.30090582130963456
1655,TP,True,1000.8394360193051,0.046296296296296294,0.506842937099913,0.9586294889450073,0.4293840531856643
1675,TP,True,3004.374101990834,0.046296296296296294,0.6258804385108409,0.9361940622329712,0.2332808132594759
1679,FN,False,1000.4665860324167,0.018518518518518517,0.5811581829622282,0.23437708616256714,0.31020064582729023
1686,TP,True,5003.185253008269,0.09259259259259259,0.2805451868399073,0.04888153076171875,0.28129079910412125
1696,TN,True,1000.508387980517,0.009259259259259259,-0.024975858655181593,0.0,0.45238095238095233
1721,FN,False,1000.8631399832666,0.027777777777777776,0.6564515735138685,0.08544831722974777,0.5738759547079623
1735,TN,True,1000.7803630433045,0.018518518518518517,0.6975013971186033,0.32537806034088135,0.5983659726166303
1747,TP,True,2000.948590983171,0.07407407407407407,-0.011840387969671146,0.025721251964569092,0.12999897617863676
1763,TP,True,2000.7588400039822,0.05555555555555555,0.5245452816199264,0.7335448861122131,0.23361735360128283
1775,FP,False,4006.3937510130927,0.08333333333333333,-0.0236390688992272,0.049071818590164185,0.3863911220177664
1781,TP,True,3004.928470007144,0.046296296296296294,0.0038457499993672433,0.032697200775146484,0.19943050756276767
1785,TN,True,1000.619471014943,0.018518518518518517,0.5443074402074917,0.15880350768566132,0.576190476190476
1789,FP,False,5021.078095014673,0.05555555555555555,0.11736007476474537,0.18058887124061584,0.28996514873031914
1839,TN,True,1000.6908449577168,0.009259259259259259,-0.023036994028445883,0.0,0.3899975949362459
1846,FP,False,3006.7139539751224,0.046296296296296294,0.22389222782114063,0.24642708897590637,0.16093270490214548
1849,TN,True,1000.6578729953617,0.009259259259259259,-0.023260925024660862,0.0,0.3331931559451292
1904,TN,True,1000.3781829727814,0.018518518518518517,0.18192355771878052,0.007253028452396393,0.4895189993963015
2020,FN,False,4004.612331977114,0.06481481481481481,0.3898707305827102,0.3304445147514343,0.219047619047619
2046,FN,False,1000.9437599801458,0.018518518518518517,0.14943295487297065,0.0939166247844696,0.42380952380952375
2084,TN,True,1000.9824110311456,0.018518518518518517,0.6966472181796681,0.017790060490369797,0.44992991130589793
2101,TP,True,3001.6679590335116,0.08333333333333333,0.38499587485693787,0.5360263586044312,0.16580916225323408
2127,FN,False,2001.311588974204,0.027777777777777776,0.45844687520715277,0.16865015029907227,0.4904761904761904
2170,FP,False,3002.4275979958475,0.037037037037037035,0.2923191175868944,0.43368685245513916,0.27511578923210156
2234,TN,True,1000.8575739921071,0.018518518518518517,0.6947507632293242,0.011403745040297508,0.5367996288636088
2250,TP,True,3003.754464967642,0.037037037037037035,0.16496733107990114,0.22082197666168213,0.141434718260211
2252,TP,True,1000.6935700075701,0.037037037037037035,0.4957036673321403,0.7625176906585693,0.6797497557805519
2279,FP,False,7006.265785021242,0.08333333333333333,0.5334063814496361,0.5687177181243896,0.2822543713150742
2302,TP,True,1000.3910769592039,0.046296296296296294,0.442405581494467,0.9624929428100586,0.49578583069621973
2341,TN,True,1000.5617460119538,0.018518518518518517,0.19612411062768315,0.10577650368213654,0.36537105743503734
2344,FN,False,1000.5687879747711,0.018518518518518517,0.6349405207926248,0.02228906750679016,0.3995214044600555
2420,TN,True,1000.5928170285188,0.018518518518518517,0.2875143039649127,0.12784603238105774,0.2717669895803117
2444,FP,False,2001.049640995916,0.12037037037037036,0.41659032401564994,0.010362505912780762,0.2801220125454607
2446,TN,True,1000.5333599983715,0.018518518518518517,0.13654793552305503,0.08891552686691284,0.2952380952380952
2505,TN,True,1000.9633479639888,0.018518518518518517,0.33807000757627637,0.014763349667191505,0.38720813570945123
