instance_id,quadrant,prediction_correct,metric_cost,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8615,TP,True,17.965958104468882,0.0,0.3910410702228546,0.6,0.3333333333333333,-4.634631356801015e-178
5547,TP,True,15.578165999613702,0.0,0.0,0.4,0.16666666666666666,9.374064683705852e-225
2759,TP,True,15.629249974153936,0.0,0.06928956508636475,0.4,0.3333333333333333,4.628734690720464e-159
3567,TP,True,15.797958010807633,0.0,0.09244227409362793,0.6,0.5,4.180370279327213e-137
2710,TP,True,15.940458979457617,0.0,0.001232922077178955,0.8,0.5,3.6771729678149993e-180
4832,TP,True,15.47804195433855,0.0,0.009629011154174805,0.6,0.3333333333333333,-1.2827046916816878e-229
367,TP,True,15.424708020873368,0.0,0.0,0.4,0.16666666666666666,-4.161697657504795e-146
9561,TP,True,15.71862492710352,0.0,0.0052165985107421875,0.4,0.3333333333333333,1.998231074685895e-162
3065,TP,True,16.22649992350489,0.0,0.4296860098838806,0.8,0.3333333333333333,3.470239609278779e-181
5818,TP,True,15.653333044610918,0.0,0.0,0.4,0.3333333333333333,0.0
8341,TN,True,15.83170797675848,0.0,0.014820974320173264,0.8,0.5,3.1716430713104514e-162
5436,TN,True,15.609667054377496,0.0,0.1686568558216095,0.4,0.3333333333333333,6.190279016816069e-141
9131,TN,True,16.12220809329301,0.0,0.0,1.0,0.5,5.249803898356826e-291
941,TN,True,15.532457968220115,0.0,0.017377842217683792,0.6,0.3333333333333333,2.3374406083352874e-144
1755,TN,True,15.370499924756587,0.0,0.0009967610239982605,0.6,0.16666666666666666,8.994588228494061e-151
7650,TN,True,15.439542010426521,0.0,0.10793918371200562,0.8,0.5,-3.8517e-320
3387,TN,True,15.653208014555275,0.0,0.0,0.4,0.3333333333333333,0.0
105,TN,True,15.682833036407828,0.0,0.013519629836082458,0.6,0.5,1.39916037055115e-178
2996,TN,True,15.936166979372501,0.0,0.030219584703445435,0.8,0.5,1.0998462480005468e-217
440,TN,True,16.09070901758969,0.0,0.0717909187078476,0.8,0.3333333333333333,7.319553970865665e-300
8674,FP,False,15.872957999818027,0.0,0.36860960721969604,0.8,0.3333333333333333,4.8127016599211774e-135
1963,FP,False,15.90416592080146,0.0,0.19812780618667603,0.8,0.6666666666666666,1.4851323989946798e-182
6659,FP,False,15.579874976538122,0.0,0.009855151176452637,0.6,0.5,1.20734816015197e-169
7942,FP,False,16.116834012791514,0.0,0.553104817867279,0.8,0.3333333333333333,8.426387572132465e-128
5115,FP,False,16.112167038954794,0.0,0.0,0.4,0.3333333333333333,1.8013116628525471e-158
3430,FP,False,16.08016691170633,0.0,0.1560993194580078,0.6,0.3333333333333333,3.803286326826601e-176
4730,FP,False,16.40912494622171,0.0,0.029629766941070557,0.4,0.3333333333333333,0.0
9430,FP,False,15.591790899634361,0.0,0.03808164596557617,0.6,0.5,-3.786510642072333e-165
8369,FP,False,15.361584024503827,0.0,0.23408561944961548,0.4,0.3333333333333333,1.0826752675399957e-129
3384,FP,False,15.49899997189641,0.0,0.0,0.4,0.3333333333333333,0.0
9476,FN,False,16.364041017368436,0.0,0.02504444122314453,0.4,0.3333333333333333,1.5684017223461115e-133
7820,FN,False,15.661834040656686,0.0,0.2922242283821106,0.6,0.3333333333333333,-6.067078274125515e-137
2787,FN,False,16.45483309403062,0.0,0.0025852620601654053,1.0,0.3333333333333333,2.110095547067429e-203
3250,FN,False,15.636708005331457,0.0,0.25012075901031494,0.8,0.3333333333333333,8.258979957382231e-204
2891,FN,False,16.480542020872235,0.0,0.0,0.4,0.3333333333333333,0.0
1016,FN,False,15.557374921627343,0.0,0.006586194038391113,0.6,0.3333333333333333,2.2376168153906843e-204
7728,FN,False,16.1593749653548,0.0,0.004272758960723877,0.6,0.3333333333333333,-9.402682299370931e-146
9344,FN,False,15.329374931752682,0.0,0.33390507102012634,0.6,0.3333333333333333,-1.6277118509208952e-256
1372,FN,False,16.0324580501765,0.0,0.09592771530151367,0.6,0.3333333333333333,-1.5154311598743177e-152
87,FN,False,16.027375007979572,0.0,0.003090411424636841,0.4,0.3333333333333333,0.0
