instance_id,quadrant,prediction_correct,metric_cost,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8615,TP,True,4.6913750702515244,0.597391003408658,0.7335103154182434,1.0,0.5,0.886929573316829
5547,TP,True,4.507582983933389,0.9634251164267247,0.9202109575271606,1.0,0.5,0.8841126231086454
2759,TP,True,4.362958949059248,0.6909533619776438,0.5615720152854919,1.0,0.5,0.8607861960846792
3567,TP,True,4.304333007894456,0.5513320101032456,0.694160521030426,0.8,0.3333333333333333,0.8910143701593706
2710,TP,True,4.173250054009259,0.9583014941094877,0.9829838871955872,1.0,0.5,0.8695953336139169
4832,TP,True,4.229624988511205,0.9490333230836784,0.9576524496078491,1.0,0.5,0.8668788247452953
367,TP,True,4.2258750181645155,0.7638288709468618,0.6389986276626587,1.0,0.5,0.8776840643068973
9561,TP,True,4.701625090092421,0.5127739072717893,0.6860615015029907,0.6,0.0,0.8669645568935891
3065,TP,True,4.063542000949383,0.14981570598978905,0.8703447580337524,0.8,0.3333333333333333,0.8694380014804963
5818,TP,True,4.160916083492339,0.7969067043643967,0.7388975024223328,0.6,0.16666666666666666,0.7042125615577497
8341,TN,True,4.287624964490533,0.6943238732783021,0.01409154012799263,0.6,0.16666666666666666,0.8795189841331427
5436,TN,True,4.31445799767971,0.4487689710476938,0.11672420799732208,1.0,0.5,0.8879170141357458
9131,TN,True,4.142874968238175,0.5373533473777866,0.007673643529415131,1.0,0.5,0.8733321870266042
941,TN,True,4.113624920137227,0.6533682235191748,0.00613528024405241,1.0,0.5,0.8756772533609116
1755,TN,True,4.236459033563733,0.25068992514668986,0.0012744884006679058,0.8,0.3333333333333333,0.8851306329883524
7650,TN,True,4.3128750985488296,0.6242843373555287,0.4215776026248932,1.0,0.5,0.8859811373182911
3387,TN,True,4.289707983843982,0.3821749663208129,0.10072419047355652,0.8,0.3333333333333333,0.8759383025578845
105,TN,True,4.1810000548139215,0.39326226107666257,0.07574045658111572,0.8,0.3333333333333333,0.8852904661970614
2996,TN,True,4.1989999590441585,0.25665144661118977,0.0010448392713442445,0.8,0.3333333333333333,0.8687866745304273
440,TN,True,4.306167014874518,0.23796102493133223,0.06603138893842697,0.8,0.3333333333333333,0.8718839162072392
8674,FP,False,4.985457984730601,0.7103757969899953,0.47418832778930664,1.0,0.5,0.8833223409228863
1963,FP,False,4.229999962262809,0.6986332442456101,0.8592736124992371,1.0,0.5,0.8693057950874833
6659,FP,False,4.190791980363429,0.6139849206355124,0.6996939778327942,0.8,0.3333333333333333,0.8851401266759348
7942,FP,False,4.283542046323419,0.66692423347431,0.5814799070358276,1.0,0.5,0.8833837976073754
5115,FP,False,4.329417017288506,0.6558557452968682,0.6073640584945679,1.0,0.5,0.8706428649921776
3430,FP,False,4.134374903514981,0.6956689344323319,0.7600213289260864,1.0,0.5,0.8768974752173191
4730,FP,False,4.162332974374294,0.6437339077209919,0.4628622531890869,1.0,0.5,0.8637022191914486
9430,FP,False,4.21504199039191,0.6063263577815579,0.5352709293365479,0.8,0.3333333333333333,0.873987570817965
8369,FP,False,4.277875064872205,0.5041425345390269,0.6507940888404846,0.8,0.3333333333333333,0.876491421561649
3384,FP,False,4.252624930813909,0.6562629708548035,0.7869505882263184,1.0,0.5,0.8653234486396428
9476,FN,False,4.161624936386943,0.6450904004930704,0.3223896920681,0.8,0.3333333333333333,0.8803142328835178
7820,FN,False,4.197917063720524,0.7102092912004307,0.3128364682197571,1.0,0.5,0.8782240152480252
2787,FN,False,4.164166050031781,0.738222050463434,0.46338921785354614,1.0,0.3333333333333333,0.870552670867397
3250,FN,False,4.292250028811395,0.5982870823895106,0.22579781711101532,0.8,0.3333333333333333,0.874375535057084
2891,FN,False,4.130834015086293,0.5270514259522001,0.23701035976409912,0.6,0.3333333333333333,0.7200677940491358
1016,FN,False,4.180792020633817,0.6718686489398652,0.46348774433135986,0.8,0.3333333333333333,0.8830044911248427
7728,FN,False,4.228833946399391,0.6274090346004135,0.4379115700721741,1.0,0.5,0.8689891128692544
9344,FN,False,4.286792012862861,0.7824560327395768,0.39493757486343384,0.8,0.3333333333333333,0.8782828622192789
1372,FN,False,4.069332964718342,0.4648504509555929,0.2823636531829834,1.0,0.3333333333333333,0.8758526787119181
87,FN,False,4.137708921916783,0.8372128279215226,0.3031972050666809,0.6,0.16666666666666666,0.8921852278101609
