instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_cf_sensitivity,metric_stability
3,TN,True,2087.2149160059053,0.009259259259259259,-0.0257916067345565,0.001462424643279725,0.0,0.04897569533717405
8,FP,False,2018.3094580061152,0.009259259259259259,0.5293935769174364,0.21681026984355956,0.0,0.08237480073990044
10,FP,False,2038.1944999971893,0.018518518518518517,0.7495895929734513,0.3044443401558265,0.0,0.11285127969614911
15,TP,True,2110.918624995975,0.018518518518518517,0.0017438498583322347,0.00933803837064795,0.0,0.2171189441794616
24,FN,False,2038.2110830032616,0.009259259259259259,0.540596225709185,0.028908340912804753,0.0,0.3655730624769561
34,TN,True,2015.7233330028248,0.018518518518518517,0.2230556189038229,0.02542365962627502,0.0,0.7306867399338687
35,FN,False,2100.6521669987706,0.018518518518518517,0.35096169716384884,0.03075380406483813,0.0,0.25207088857157045
36,FN,False,2004.4316250059637,0.018518518518518517,0.7159721562253857,0.0551187184648842,0.0,0.7337315517579004
56,TN,True,1976.5970410007867,0.018518518518518517,0.4590577283221135,0.04609729544609595,0.0,0.6490197996197791
103,TP,True,2025.4093340045074,0.018518518518518517,0.5808971979919119,0.2876925923811665,0.0,0.1700167347876793
106,FP,False,2025.6216659981874,0.009259259259259259,0.08997155489542763,0.03695164217360991,0.0,0.18087774022498065
117,TN,True,2036.3905830017757,0.009259259259259259,0.12992144382159537,0.009087699965099227,0.0,0.9917247119201453
118,FN,False,1989.4501249946188,0.009259259259259259,0.6417139273530161,0.05026233386783985,0.0,0.5292215140203729
127,TP,True,1994.1391660031513,0.009259259259259259,-0.020648420322085657,0.0012312507493138503,0.0,0.1365294016920144
147,FP,False,2089.598874998046,0.009259259259259259,0.1439631477941229,0.05479749787839172,0.0,0.22296704514260982
155,FP,False,1984.2592920031166,0.009259259259259259,-0.03563512051410764,0.0007215798409724306,0.0,0.010685522365181641
159,TN,True,1978.3534580055857,0.018518518518518517,0.12083290106391026,0.025289903635060673,0.0,0.25303198866017
213,FN,False,2024.7950419943663,0.018518518518518517,0.6388885290181013,0.14133487150817578,0.0,0.18239545921375463
233,TP,True,2026.543916996161,0.009259259259259259,-0.009794494867603507,8.260140974447605e-05,0.0,0.2735544065528695
264,FN,False,2017.4737499983166,0.018518518518518517,0.020631228584243835,0.018455186077566854,0.0,0.07253054199785369
274,FP,False,2081.943708995823,0.009259259259259259,0.17666243779245777,0.10978087792143831,0.0,0.017510409933769466
282,TN,True,2003.159833002428,0.018518518518518517,0.025471230626628844,0.008900637520056875,0.0,0.6224905221909156
289,TN,True,2062.1669590036618,0.018518518518518517,0.06174567426758073,0.00167725321355916,0.0,0.9937793546134404
292,TP,True,2043.9266249959473,0.018518518518518517,-0.010217876002498214,0.00042752712408211657,0.0,0.6331227349516075
298,FN,False,2003.5321670002304,0.018518518518518517,0.6653876840531532,0.034841175352892606,0.0,0.46243366785460743
300,FP,False,2022.3034169976017,0.018518518518518517,0.6999689759558873,0.23982863841058966,0.0,0.12693839956359462
326,TP,True,2020.0562089958112,0.009259259259259259,0.181534675857499,0.03013698441405388,0.0,0.27490249509024495
346,FN,False,2008.73379100085,0.009259259259259259,0.10242457989912597,0.08658670607703706,0.0,0.4916279606598579
350,TP,True,2053.372957998363,0.018518518518518517,0.027271131244522535,0.028213974716210233,0.0,0.20780889116698387
