instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability,metric_time_ms,metric_error
8977,,,,,,,,-1,1
9012,TP,True,368526.08442900237,0.09259259259259259,0.9637859441093367,0.8240124650410172,0.9860765229367955,,
9027,,,,,,,,-1,1
9041,,,,,,,,-1,1
9058,TN,True,260884.42684605252,0.09259259259259259,0.6189287371832038,0.04470967369341772,0.9230479510879613,,
9065,,,,,,,,-1,1
9139,TN,True,247980.71654804517,0.09259259259259259,0.8825981459971153,0.10267734975535331,0.8694947998274865,,
9188,TN,True,305175.2307389397,0.09259259259259259,0.8474398377682089,0.003829180465303325,0.9288070122222806,,
9209,TN,True,243897.89456198923,0.09259259259259259,0.7248489887762275,0.04485559873953436,0.8432493003724414,,
9263,,,,,,,,-1,1
9281,TP,True,408877.0247489447,0.09259259259259259,0.9596838913791252,0.7388181631188735,0.9631214256952133,,
9295,TN,True,247667.24524996243,0.09259259259259259,0.8511865317276219,0.05368507949241913,0.9272177758182273,,
9321,,,,,,,,-1,1
9393,TN,True,359237.78374202084,0.09259259259259259,0.5740127309088765,0.054731735050235125,0.9579689521562542,,
9425,,,,,,,,-1,1
9444,,,,,,,,-1,1
9464,,,,,,,,-1,1
9503,TP,True,494680.19986897707,0.09259259259259259,0.8025553992742204,0.7102317709985614,0.9720205597644515,,
9554,TP,True,401631.3536610105,0.09259259259259259,0.8340377842147506,0.7639075517899918,0.9728404006385001,,
9577,,,,,,,,-1,1
9603,TP,True,263542.992866016,0.09259259259259259,0.9907272483271883,0.6952008950006475,0.9985978975000708,,
9610,,,,,,,,-1,1
9614,,,,,,,,-1,1
9625,,,,,,,,-1,1
9650,TP,True,266125.2530890051,0.09259259259259259,0.9642126322655491,0.3747532214422588,0.891122418491546,,
9683,TP,True,474786.24375606887,0.09259259259259259,0.9663056201262286,0.6825646345633198,0.9545029708005115,,
9705,,,,,,,,-1,1
9720,,,,,,,,-1,1
9723,TN,True,435636.26010203734,0.09259259259259259,0.20348948494323704,0.09030382903125941,0.9512602125205051,,
9753,,,,,,,,-1,1
