instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_cf_sensitivity,metric_stability
439,TP,True,2555.1632080459967,0.018518518518518517,-0.011358548938181936,5.0643644278203226e-08,0.0,0.06275664095214747
727,TN,True,788.9205829706043,0.009259259259259259,0.08027524470978123,0.25393974314012097,0.0,0.01606693533457679
798,FP,False,748.4110000077635,0.018518518518518517,-0.021366805545946978,0.09194172501481623,0.0,0.06146586135997156
848,FN,False,793.7288749963045,0.018518518518518517,-0.025440086430436562,0.012828690516638167,0.0,0.03286494406978506
955,TN,True,720.1427089748904,0.018518518518518517,-0.04213467710666623,0.023414743954435213,0.0,0.0
1261,FN,False,842.2496669809334,0.018518518518518517,-0.04515999961547985,0.04451256434059575,0.0,0.046171944449697674
2688,FN,False,671.9816249678843,0.018518518518518517,0.034897484145241714,0.06762386809179935,0.0,0.020475311580788493
2896,TN,True,670.806874986738,0.018518518518518517,-0.009906314139988336,4.301745339059383e-07,0.0,0.9923977012075672
2957,TP,True,2415.2161669917405,0.018518518518518517,0.010917061604986221,0.10517703184006433,0.0,0.00884364017786595
3154,FP,False,798.2840419863351,0.018518518518518517,-0.04143045050988142,0.060777969320912395,0.0,0.040066922351182435
3272,TN,True,734.956416010391,0.018518518518518517,-0.010061254007704587,5.0390951567214077e-08,0.0,0.9915784846717831
3325,TN,True,843.1310410378501,0.018518518518518517,-0.017201337943094308,0.0001376668092339852,0.0,0.02221180431141784
3340,TN,True,656.4198329579085,0.018518518518518517,-0.014169143186621328,1.5479183650833837e-06,0.0,0.3753079122863219
3538,TN,True,777.5524159660563,0.009259259259259259,-0.011487067457410695,0.0002454204867964071,0.0,0.7891442654438823
3551,TP,True,2420.3974999836646,0.018518518518518517,-0.03722593532185314,0.001559017840603527,0.0,0.042268892588514864
3586,FN,False,798.1569590047002,0.018518518518518517,0.1811963733729532,0.12273728635250114,0.0,0.022358057699269625
3749,FP,False,809.3859580112621,0.009259259259259259,-0.03909674506593619,0.14368780138559067,0.0,0.06661974771362209
4852,FP,False,804.6978749916889,0.009259259259259259,-0.049128137075948854,0.0754094112595749,0.0,0.02198578512634139
4898,TP,True,2333.2214590045623,0.018518518518518517,-0.05128706205810332,0.0066699541741961355,0.0,0.02033376272781586
4960,FP,False,789.8445829632692,0.009259259259259259,-0.019688758833242594,0.012024694802597158,0.0,0.028184588920138726
5329,TP,True,2290.7592080300674,0.009259259259259259,-0.05109588329182429,0.05221095082833138,0.0,0.02017221827966549
5373,FN,False,800.4274159902707,0.009259259259259259,0.3753258083506024,0.2680793128370216,0.0,0.0612098713547993
5529,FN,False,812.9731669905595,0.018518518518518517,-0.0555410797296373,0.2212579812110833,0.0,0.0010732418453560952
5536,FP,False,709.8084579920396,0.009259259259259259,-0.045413045061580136,0.0222462380619588,0.0,5.4308566851207834e-05
5953,FN,False,694.7760420152918,0.009259259259259259,0.016258828558651024,0.00041772929499481475,0.0,0.2883489528765533
5955,TP,True,2327.1898750099353,0.018518518518518517,-0.011667286088060318,3.15078074741848e-09,0.0,0.19599090023275226
6489,FP,False,774.9558750074357,0.009259259259259259,-0.0319876449271191,0.00015405380803756863,0.0,0.005659891346671082
6610,FN,False,810.1872919942252,0.018518518518518517,-0.05419649582033207,0.05582657227096216,0.0,0.041945683549644744
6737,TN,True,701.9896249985322,0.018518518518518517,-0.01640168355391847,0.005630016155509468,0.0,0.0666279750607152
6871,TP,True,2204.204708978068,0.018518518518518517,-0.012585838403572946,1.6358203680510996e-10,0.0,0.20618829537908537
6893,TN,True,2263.301083992701,0.009259259259259259,-0.0022249398577043325,0.024950246047805838,0.0,0.06123987912370651
6974,FP,False,836.7427089833654,0.018518518518518517,-0.05303632081512717,0.01338615388162312,0.0,0.03728399686119301
7555,TP,True,2369.444417010527,0.018518518518518517,-0.013433593899874169,8.968761364225308e-05,0.0,0.0
7725,TP,True,2406.185374944471,0.018518518518518517,-0.013196497544997115,1.3271335141951113e-09,0.0,0.1584933243929674
8072,FP,False,777.6525830267929,0.018518518518518517,0.14647280877651098,0.2698783657906488,0.0,0.043945105483515955
8176,TN,True,775.6025409908034,0.009259259259259259,-0.03875289130257005,0.010665362628297245,0.0,0.06666666666666667
8185,FP,False,777.0115830353461,0.009259259259259259,-0.042954232209557366,0.15498069415554594,0.0,0.22119194275133489
8682,FN,False,764.0091659850441,0.018518518518518517,0.05074869889081106,0.004369630603630471,0.0,0.022172234599523725
9384,FN,False,731.0881669982336,0.018518518518518517,-0.02773152004272375,0.006862706935192076,0.0,0.06498387962694575
9441,TP,True,2435.9694580198266,0.018518518518518517,-0.046054211654348455,0.014939025514245807,0.0,0.02201204453319388
