Model,Explainer,Name,Fidelity,Stability,Sparsity,Cost_Raw,Causal,Efficiency
adult_mlp,shap,recovery_phase1_mlp_shap,0.7657184506323146,0.38630660771437164,0.09259259259259259,1722.2307604501111,0.0,0.9954225468751519
adult_mlp,shap,rec_p1_exp2_mlp_shap_s42_n50,0.7272829675690485,0.339002990562621,0.09259259259259257,694.5557963717147,0.0,0.9981539956227697
adult_mlp,shap,rec_p1_exp2_mlp_shap_s42_n100,0.7266618828336209,0.346499524351255,0.09259259259259257,699.1376014170237,0.0,0.998141817681212
adult_mlp,shap,rec_p1_exp2_mlp_shap_s456_n200,0.7256976921848964,0.3267239976894568,0.09259259259259257,684.0692837929237,0.0,0.9981818676374158
adult_mlp,shap,rec_p1_exp2_mlp_shap_s456_n100,0.721556971101541,0.34813904657000366,0.09259259259259257,714.0814470389159,0.0,0.9981020985581086
adult_mlp,shap,rec_p1_exp2_mlp_shap_s789_n100,0.7273719959935443,0.3398456992780129,0.09259259259259257,721.2694405134243,0.0,0.998082993649981
adult_mlp,shap,rec_p1_exp2_mlp_shap_s123_n200,0.7181212739867188,0.31114851717867814,0.09259259259259257,733.9168170330231,0.0,0.9980493782930222
adult_mlp,shap,rec_p1_exp2_mlp_shap_s999_n50,0.7365528161445201,0.3236548981555129,0.09259259259259257,481.48910660500405,0.0,0.9987203038070352
adult_mlp,shap,rec_p1_exp2_mlp_shap_s999_n200,0.7241095959011516,0.32056220093390303,0.09259259259259257,709.116414247037,0.0,0.9981152950775095
adult_mlp,shap,exp2_mlp_shap_s42_n50,0.7306365623948614,0.33718070006917095,0.09259259259259257,274.81181315524736,0.0,0.9992696296679222
adult_mlp,shap,exp2_mlp_shap_s42_n100,0.7270773607766549,0.3288947804349809,0.09259259259259257,63.11230042228999,0.0,0.9998323040437103
adult_mlp,shap,exp2_mlp_shap_s456_n50,0.7244144198936152,0.33523676417189285,0.09259259259259257,56.94899164402159,0.0,0.9998486854508983
adult_mlp,shap,exp2_mlp_shap_s456_n200,0.7259682505175583,0.3143473208059717,0.09259259259259257,70.76872597988768,0.0,0.9998119540938414
adult_mlp,shap,exp2_mlp_shap_s456_n100,0.7285086716531163,0.3322123088693285,0.09259259259259257,92.63042388251051,0.0,0.9997538480686444
adult_mlp,shap,exp2_mlp_shap_s789_n50,0.7112552006389613,0.3339648485900698,0.09259259259259257,60.20744852605276,0.0,0.9998400248254276
adult_mlp,shap,exp2_mlp_shap_s789_n100,0.7162711814139076,0.32670921437701717,0.09259259259259257,64.4231540648434,0.0,0.9998288199367061
adult_mlp,shap,exp2_mlp_shap_s123_n200,0.7093390116711069,0.3070636526649427,0.09259259259259257,85.45148293749662,0.0,0.9997729289161292
adult_mlp,shap,exp2_mlp_shap_s123_n100,0.7062356390236891,0.313652863090414,0.09259259259259257,68.51924603513908,0.0,0.9998179329678946
adult_mlp,shap,exp2_mlp_shap_s999_n200,0.6926399744846319,0.3104067732376435,0.09259259259259257,300.24075202003587,0.0,0.9992020423026139
adult_mlp,shap,exp2_mlp_shap_s999_n100,0.7005594215047249,0.3113744423052435,0.09259259259259257,53.833331972855376,0.0,0.999856966536849
adult_rf,dice,exp2_rf_dice_s42_n50,0.1499089976285846,0.4006724980704062,0.018518518518518517,593.1991491945519,0.0,0.9984233906130847
adult_rf,dice,exp2_rf_dice_s42_n200,0.13802299080812905,0.40286744436278454,0.01881944444444444,640.1101695239777,0.0,0.9982987062019555
adult_rf,dice,exp2_rf_dice_s42_n100,0.14501397828751336,0.4139915988199151,0.01833333333333333,651.5149044775899,0.0,0.9982683936516893
adult_rf,dice,exp2_rf_dice_s456_n200,0.1325137483520518,0.39763154381368077,0.018464763747782616,1547.3923074585766,0.0,0.995887248546548
adult_rf,dice,exp2_rf_dice_s789_n100,0.11455731407806344,0.3783069861662463,0.017916666666666664,1299.7781180019956,0.0,0.9965453802431687
adult_rf,dice,exp2_rf_dice_s123_n50,0.12103780426877474,0.37982139535277964,0.01685185185185185,580.7446902280208,0.0,0.9984564932160822
adult_rf,dice,exp2_rf_dice_s123_n100,0.1188947726296226,0.3617061965394149,0.016828703703703703,1799.8124614650533,0.0,0.9952163431166849
adult_rf,dice,exp2_rf_dice_s999_n50,0.1281533973750338,0.38255503364029536,0.017546296296296296,1375.9555008480675,0.0,0.9963429090102938
adult_rf,dice,exp2_rf_dice_s999_n100,0.13757305960903893,0.3705903343704227,0.01770833333333333,596.2570245750425,0.0,0.9984152631115201
adult_xgb,anchors,exp2_xgb_anchors_s42_n50,0.3043581442428179,0.0007457598085231413,0.06203703703703703,3872.198461241205,0.0,0.9897081655882524
adult_xgb,anchors,exp2_xgb_anchors_s42_n200,0.0,0.0,0.0,1.0,0.0,0.9999973918108841
adult_xgb,anchors,exp2_xgb_anchors_s42_n100,0.32516879297982143,0.0010267827079560215,0.05585648148148147,2722.023888185213,0.0,0.9927652050286683
adult_xgb,anchors,exp2_xgb_anchors_s456_n50,0.3209681269856867,0.0005357142857142856,0.05731481481481481,2914.5761993544875,0.0,0.9922534218408139
adult_xgb,anchors,exp2_xgb_anchors_s456_n100,0.3136310257344175,0.0010926536935005004,0.05425925925925926,2363.510818358336,0.0,0.9937180939379174
adult_xgb,anchors,exp2_xgb_anchors_s789_n50,0.3102751744070678,0.00016666666666666663,0.05685185185185185,3087.7967139951033,0.0,0.9917930204743165
adult_xgb,anchors,exp2_xgb_anchors_s789_n200,0.31055823386174675,9.472746168079222e-05,0.05622685185185184,3694.6127100175204,0.0,0.9901801692807912
adult_xgb,anchors,exp2_xgb_anchors_s123_n50,0.0,0.0,0.0,1.0,0.0,0.9999973918108841
adult_xgb,anchors,exp2_xgb_anchors_s123_n200,0.32731853619882373,0.000544538759187193,0.05909722222222222,2666.589169023573,0.0,0.9929125445080964
adult_xgb,anchors,exp2_xgb_anchors_s999_n200,0.3172583091309699,0.000245884766389125,0.06336805555555555,3521.5745801046432,0.0,0.9906400858884362
adult_mlp,lime,exp2_mlp_lime_s42_n50,0.5191085288575897,0.0024779716934268457,0.08444444444444443,3.5468310343276244,0.0,0.9999906226098406
adult_mlp,lime,exp2_mlp_lime_s42_n200,0.5362160329598797,0.0025953134515438086,0.08359953703703703,3.2551501124453353,0.0,0.9999913978661392
adult_mlp,lime,exp2_mlp_lime_s42_n100,0.5304479746444511,0.0027915682776652457,0.08365740740740739,3.149159178356058,0.0,0.9999916795785622
adult_mlp,lime,exp2_mlp_lime_s456_n50,0.561591523670099,0.002991175359565114,0.08430555555555555,3.599355996993836,0.0,0.9999904830041788
adult_mlp,lime,exp2_mlp_lime_s456_n200,0.5486650322596283,0.0027507314065446276,0.08484953703703703,3.1873574066412402,0.0,0.9999915780518087
adult_mlp,lime,exp2_mlp_lime_s456_n100,0.5533617336455624,0.002898464141105613,0.08474537037037039,3.2975179504137486,0.0,0.9999912852570148
adult_mlp,lime,exp2_mlp_lime_s789_n50,0.5177427556624393,0.017342879106735883,0.0850925925925926,3.268639224997969,0.0,0.9999913620135391
adult_mlp,lime,exp2_mlp_lime_s789_n200,0.5451374919460733,0.016566462395427303,0.08586805555555553,2.8190761161386035,0.0,0.9999925569035905
adult_mlp,lime,exp2_mlp_lime_s789_n100,0.526717083737779,0.015864636437923272,0.08421296296296293,3.2006711556459777,0.0,0.9999915426653058
adult_mlp,lime,exp2_mlp_lime_s123_n50,0.5590957288706778,0.001963334278710046,0.08467592592592592,2.840503747574985,0.0,0.9999924999512669
adult_mlp,lime,exp2_mlp_lime_s123_n200,0.5461329622819585,0.002262917101365631,0.08505787037037034,3.279440621736285,0.0,0.9999913333045964
adult_mlp,lime,exp2_mlp_lime_s123_n100,0.5576530367509204,0.0027828716850650925,0.08379629629629629,3.424157594636199,0.0,0.9999909486625567
adult_mlp,lime,exp2_mlp_lime_s999_n50,0.5318732910425891,0.010734328779236862,0.08407407407407405,2.8218012445722707,0.0,0.9999925496604942
adult_mlp,lime,exp2_mlp_lime_s999_n200,0.5495373520424094,0.011780203693325162,0.0861574074074074,3.302071094940402,0.0,0.9999912731552497
adult_mlp,lime,exp2_mlp_lime_s999_n100,0.5373938138177465,0.01176819424844653,0.08553240740740739,3.311047920033161,0.0,0.999991249295821
adult_logreg,dice,exp2_logreg_dice_s42_n50,0.17851454601118874,0.348701999598401,0.01787037037037037,504.58268311494976,0.0,0.9986589235819242
adult_logreg,dice,exp2_logreg_dice_s42_n200,0.17616744301577378,0.3519688012108235,0.017499999999999998,484.08015651379174,0.0,0.9987134170770129
adult_logreg,dice,exp2_logreg_dice_s42_n100,0.17087884143383938,0.3606527101532086,0.017106481481481483,492.4592659602058,0.0,0.998691146311641
adult_logreg,dice,exp2_logreg_dice_s456_n50,0.1644113986486377,0.3210220996267575,0.017175925925925924,489.5052941751783,0.0,0.9986989976487025
adult_logreg,dice,exp2_logreg_dice_s456_n200,0.15587785428062875,0.3392446629172823,0.01710648148148148,568.6097930071264,0.0,0.9984887464585714
