instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability
15,FN,False,2571.3256250019185,0.018518518518518517,0.4532203996835644,0.07940963608865896,0.0
18,TN,True,5484.522124999785,0.018518518518518517,0.2202689106739378,0.0089502128884668,0.0
21,TN,True,1935.9344999975292,0.018518518518518517,0.26343881802945723,0.006901367952551127,0.0
42,TN,True,3493.0496249944554,0.018518518518518517,0.4414638593579631,0.04358990489759247,0.0
47,FP,False,38480.526250001276,0.037037037037037035,0.7842987371589658,0.5977723212014332,0.0
49,FN,False,6690.598583001702,0.018518518518518517,0.6689474410014322,0.016951620098931586,0.0
58,FN,False,1396.6810410056496,0.018518518518518517,0.7082279765861424,0.16086968989227254,0.0
130,FP,False,44135.18220900005,0.037037037037037035,0.8014596821057052,0.6531165261808349,0.0
154,FN,False,3150.0460829993244,0.018518518518518517,0.36213090284481153,0.16196594247031126,0.0
166,FN,False,4541.189707997546,0.018518518518518517,0.5387592905381637,0.10990103454030747,0.0
208,FP,False,35117.13137500192,0.037037037037037035,0.785357072860301,0.6251242820993541,0.0
232,FP,False,20822.255040999153,0.037037037037037035,0.5301452222036976,0.3850479993440163,0.0
247,FN,False,7193.550124997273,0.018518518518518517,0.4818030711897196,0.1462808528320187,0.0
303,TP,True,10809.743165998952,0.09259259259259259,0.3128853954014163,0.44161116018210417,0.0
320,TN,True,5116.234625005745,0.018518518518518517,0.07723615175750764,0.01835816974611547,0.0
351,FN,False,4078.069499999401,0.027777777777777776,0.5060986185558307,0.31452189150247184,0.0
386,TP,True,7255.397166001785,0.05555555555555555,0.398599290634253,0.9068169827633477,0.0
390,TP,True,101559.0047500009,0.06481481481481481,0.725317462962958,0.622647968939946,0.0
417,TP,True,28415.820791000442,0.037037037037037035,0.6153133281740208,0.4118882035984539,0.0
427,TP,True,6145.1633329998,0.037037037037037035,0.49294272783798615,0.26648017138534574,0.0
485,FN,False,2233.8417080027284,0.018518518518518517,0.6578833215748571,0.2355078719730419,0.004761904761904761
502,TP,True,38023.26654200078,0.027777777777777776,0.900387678046515,0.6157572920520933,0.0
503,FP,False,34032.54483400087,0.07407407407407407,0.55569457732777,0.43645579682699964,0.007142857142857143
532,TN,True,7067.778415999783,0.018518518518518517,-0.00423836741868955,0.0025645873515856427,0.0
533,TP,True,32091.892291999102,0.027777777777777776,0.8457979836078108,0.5348442335325851,0.0
555,FN,False,2102.375000002212,0.018518518518518517,0.29693808425947155,0.16924556220480835,0.0
585,TP,True,214446.36429199818,0.12037037037037036,0.5890348461162997,0.04406945815873542,0.0
590,FP,False,150992.90750000364,0.10185185185185185,0.6608195059706193,0.48244261185451265,0.0
593,TP,True,258327.8437079971,0.1388888888888889,0.49445524513902606,0.3370854687792033,0.0
617,FN,False,4304.684707996785,0.018518518518518517,0.23986377797587705,0.02017650198785652,0.0
619,FN,False,2490.2507080041687,0.018518518518518517,0.7380686609453965,0.10120686333579068,0.0
665,TN,True,5666.614458001277,0.018518518518518517,0.38119481359989027,0.05818668236995575,0.0
678,TN,True,7031.966500006092,0.018518518518518517,0.809325093662086,0.30192343738169847,0.0
688,FP,False,97812.46629200177,0.046296296296296294,0.7921464371586472,0.6473899755333412,0.0
709,FN,False,2072.283708002942,0.018518518518518517,0.4510644360737738,0.21684952203816577,0.0
734,FN,False,3102.9420830018353,0.027777777777777776,0.8495392316869477,0.2506664820837614,0.0
751,FP,False,36883.15483399492,0.037037037037037035,0.794774109837459,0.6708109326363689,0.0
777,TP,True,41284.53266699944,0.037037037037037035,0.7615303472977271,0.6617176873111984,0.0
860,TP,True,34771.50724999956,0.037037037037037035,0.8677243747828223,0.6618248160647136,0.0
863,FP,False,5971.690459002275,0.06481481481481481,0.5684863681686251,0.32230322974283904,0.0
915,FN,False,2077.270083995245,0.018518518518518517,0.31047062732333497,0.1535920270164528,0.0
930,FN,False,6534.592292002344,0.037037037037037035,0.3421257586624075,0.2743407657294587,0.0
974,FN,False,3160.7881669988274,0.018518518518518517,0.4775752534020857,0.0958531713904382,0.0
978,TN,True,5207.658375002211,0.018518518518518517,0.05819332269639096,0.008904020844746452,0.0
1001,FP,False,44111.12183300429,0.08333333333333333,0.47836963334375043,0.09019548565446356,0.0
1032,TN,True,4581.051290995674,0.027777777777777776,0.4901394792930299,0.35392061118131163,0.0
1035,TN,True,2823.4620410003117,0.018518518518518517,0.08078226283243806,0.01711768947733007,0.0
1064,FP,False,37148.99279200472,0.037037037037037035,0.8350562334861262,0.6506553107623884,0.007142857142857143
1071,FN,False,27146.400624995294,0.018518518518518517,0.28362538904853485,0.13932796922740087,0.0
1084,FN,False,1875.681874997099,0.018518518518518517,0.7932822447156462,0.14530552738046695,0.0
1096,FP,False,27329.57883400377,0.037037037037037035,0.7305473644594669,0.4504365169993473,0.0
1107,FP,False,37909.455834000255,0.046296296296296294,0.6950782995115631,0.6143245223977983,0.0
1112,TN,True,3825.8877500047674,0.018518518518518517,0.5737275704945181,0.015142873900947443,0.0
1195,FP,False,20027.208916995733,0.037037037037037035,0.7022748826461072,0.5915773940626672,0.0
1219,FP,False,33233.30587500095,0.037037037037037035,0.7845819551981523,0.4984294621522112,0.0
1222,TP,True,43130.41679200251,0.037037037037037035,0.8783754125725143,0.5064380749294344,0.0
1227,FN,False,9620.669457995973,0.018518518518518517,0.4248509145078581,0.2789279365558367,0.0038880789567986955
1252,TP,True,37429.85654200311,0.05555555555555555,0.6330451546442484,0.4264509172537744,0.0
1284,TP,True,31263.56591700096,0.037037037037037035,0.8212968981458169,0.6554614165408861,0.0
