instance_id,quadrant,prediction_correct,metric_cost,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8615,TP,True,5.146625102497637,0.0,0.11355584859848022,0.8,0.5,6.187144149613871e-48
5547,TP,True,4.615917103365064,0.0,0.003315150737762451,0.6,0.3333333333333333,5.55694628385875e-57
2759,TP,True,4.520916030742228,0.0,0.12159368395805359,0.4,0.3333333333333333,3.98716803476231e-40
3567,TP,True,4.382207989692688,0.0,0.0,0.6,0.3333333333333333,-3.3285408690729594e-42
2710,TP,True,4.456666996702552,0.0,0.20219546556472778,1.0,0.5,-1.5410647992536894e-51
4832,TP,True,4.362083040177822,0.0,0.010427117347717285,1.0,0.6666666666666666,1.9055435779218248e-62
367,TP,True,4.514875006861985,0.0,0.501688539981842,0.8,0.5,-6.909927352109384e-43
9561,TP,True,4.811957944184542,0.0,0.34457775950431824,0.8,0.5,1.4290504076753916e-45
3065,TP,True,4.37879201490432,0.0,0.807361364364624,0.8,0.3333333333333333,-8.56387874705646e-49
5818,TP,True,4.3254580814391375,0.0,0.9462969303131104,1.0,0.6666666666666666,6.073656599457554e-127
8341,TN,True,4.463499994017184,0.0,0.0043106526136398315,0.8,0.3333333333333333,2.938250553145441e-48
5436,TN,True,4.37166600022465,0.0,0.20644477009773254,0.6,0.3333333333333333,-1.8461824831949295e-38
9131,TN,True,4.651374998502433,0.0,0.0027161855250597,0.6,0.16666666666666666,6.768991152589894e-76
941,TN,True,4.5071670319885015,0.0,0.002733847126364708,0.6,0.16666666666666666,9.495778934193384e-41
1755,TN,True,4.457584000192583,0.0,0.0009618541225790977,0.8,0.3333333333333333,4.030872245376354e-42
7650,TN,True,4.505292046815157,0.0,0.11140188574790955,0.6,0.3333333333333333,3.7231463316178404e-88
3387,TN,True,4.38233301974833,0.0,0.14626318216323853,0.4,0.3333333333333333,-3.278155589702476e-241
105,TN,True,4.721125005744398,0.0,0.2287624031305313,0.8,0.6666666666666666,1.6247559050184536e-48
2996,TN,True,4.536958993412554,0.0,0.02122664637863636,0.8,0.5,9.884596822752354e-60
440,TN,True,4.515334032475948,0.0,0.0717909187078476,1.0,0.5,3.2195492488293965e-80
8674,FP,False,4.381750011816621,0.0,0.08012622594833374,0.6,0.16666666666666666,1.604430111594999e-36
1963,FP,False,4.430082975886762,0.0,0.45538151264190674,1.0,0.8333333333333334,1.9723949617574698e-46
6659,FP,False,4.490957944653928,0.0,0.2902163565158844,0.8,0.6666666666666666,2.3533261348219795e-46
7942,FP,False,4.447459010407329,0.0,0.47619253396987915,0.4,0.16666666666666666,4.6803676410726054e-36
5115,FP,False,4.509457969106734,0.0,0.02799433469772339,0.8,0.5,2.0787758756419047e-44
3430,FP,False,4.573791986331344,0.0,0.33775490522384644,0.8,0.6666666666666666,1.6630623808849397e-47
4730,FP,False,4.5295829186216,0.0,0.2741183042526245,0.4,0.3333333333333333,7.426688070241446e-140
9430,FP,False,4.564124974422157,0.0,0.1655941903591156,0.8,0.5,-9.064844813702557e-41
8369,FP,False,4.564999951981008,0.0,0.5670795440673828,0.6,0.16666666666666666,7.702368100488513e-21
3384,FP,False,4.370916052721441,0.0,0.03419137001037598,0.4,0.16666666666666666,2.5523365497046257e-158
9476,FN,False,4.433209076523781,0.0,0.0,0.6,0.3333333333333333,2.1242455367943387e-39
7820,FN,False,4.6232499880716205,0.0,0.2748568654060364,0.6,0.3333333333333333,-1.1781260142057574e-39
2787,FN,False,4.811667022295296,0.0,0.0025852620601654053,0.8,0.3333333333333333,4.475374330605357e-54
3250,FN,False,5.338750081136823,0.0,0.2612192928791046,0.8,0.3333333333333333,-8.953171479970924e-58
2891,FN,False,4.3314999202266335,0.0,0.0,0.4,0.3333333333333333,0.0
1016,FN,False,4.546666983515024,0.0,0.006586194038391113,0.8,0.16666666666666666,3.7765253896060055e-52
7728,FN,False,4.365083994343877,0.0,0.1422276794910431,1.0,0.6666666666666666,8.512238895781939e-38
9344,FN,False,4.48808295186609,0.0,0.2705414593219757,1.0,0.6666666666666666,6.05243817130811e-69
1372,FN,False,4.552082973532379,0.0,0.2771112024784088,0.8,0.6666666666666666,9.695964484190956e-46
87,FN,False,4.832042031921446,0.0,0.003090411424636841,0.4,0.3333333333333333,0.0
