instance_id,quadrant,prediction_correct,metric_cost,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8615,TP,True,16.702666995115578,0.31902797364247004,0.11355584859848022,0.6,0.5,0.10255810076355779
5547,TP,True,15.628041932359338,0.13045806908872407,0.002615630626678467,0.4,0.3333333333333333,0.8715898888697993
2759,TP,True,15.658124932087958,0.3188342219207511,0.10177111625671387,0.6,0.5,0.2554625992743748
3567,TP,True,15.69395896513015,0.4081544932875425,0.6306887865066528,0.8,0.5,-0.01470978121746655
2710,TP,True,15.503666014410555,0.15819254719901185,0.001232922077178955,0.8,0.5,0.6199637175308238
4832,TP,True,15.599500038661063,0.14725409994354033,0.010427117347717285,0.8,0.6666666666666666,0.8513736399601415
367,TP,True,15.76833298895508,0.31391557599454867,0.3183825612068176,1.0,0.8333333333333334,0.7506704868574626
9561,TP,True,16.07629202771932,0.31349364754216985,0.17673999071121216,0.6,0.3333333333333333,0.1703226735883459
3065,TP,True,15.50724997650832,0.4101178117753239,0.8220828175544739,0.8,0.3333333333333333,0.8535797479999069
5818,TP,True,16.290833009406924,0.0,0.9462969303131104,1.0,0.6666666666666666,1.0572577791623084e-16
8341,TN,True,15.843166038393974,0.3884773284981084,0.014637928456068039,0.8,0.5,0.7813714478129932
5436,TN,True,15.504542039707303,0.7496575124468968,0.005292296409606934,0.6,0.3333333333333333,0.09465541568409049
9131,TN,True,16.171167022548616,0.0,0.0027161855250597,0.8,0.3333333333333333,0.9280235622838804
941,TN,True,15.990458079613745,0.309195184248636,0.01555204764008522,0.8,0.3333333333333333,0.7590005703304372
1755,TN,True,15.795917017385364,0.38976598838534193,0.026555463671684265,0.8,0.5,0.7616362393357708
7650,TN,True,16.104500042274594,0.0,0.39656558632850647,0.8,0.3333333333333333,-0.11677242013646075
3387,TN,True,15.442458912730217,0.0,0.14626318216323853,0.4,0.3333333333333333,-5.791861590444446e-59
105,TN,True,15.610166010446846,0.5022067737449181,0.035534583032131195,1.0,0.6666666666666666,0.7673196527814954
2996,TN,True,15.900208964012563,0.20338460808979603,0.030219584703445435,0.8,0.5,0.8768144649274218
440,TN,True,16.21287502348423,0.1419573563853334,0.0229778029024601,0.8,0.3333333333333333,0.8844985030350468
8674,FP,False,16.085832961834967,0.44654091238978766,0.431069016456604,0.8,0.5,0.21039947026605743
1963,FP,False,15.376374940387905,0.34678926873278654,0.45538151264190674,1.0,0.8333333333333334,0.7325995184596157
6659,FP,False,15.525500057265162,0.2691031659310924,0.2902163565158844,0.8,0.6666666666666666,0.13854152259019928
7942,FP,False,15.931000001728535,0.5643792952770635,0.553104817867279,0.8,0.5,0.10988804224826851
5115,FP,False,15.442083007656038,0.20726148017696067,0.20906981825828552,0.8,0.6666666666666666,-0.11914711597329979
3430,FP,False,15.80254198051989,0.3013613997187651,0.33775490522384644,0.8,0.6666666666666666,0.30707614587837395
4730,FP,False,16.730999923311174,0.0,0.3432001769542694,0.4,0.3333333333333333,-3.1067031327303923e-34
9430,FP,False,15.612000017426908,0.3895213510854858,0.026467978954315186,0.8,0.6666666666666666,-0.12658977791188364
8369,FP,False,15.879167011007667,0.47804125849785084,0.6234692335128784,0.8,0.5,0.10838355000958884
3384,FP,False,16.25283295288682,0.0,0.00537872314453125,0.6,0.16666666666666666,9.147378793804508e-39
9476,FN,False,15.954541973769665,0.419057453471957,0.3273886442184448,0.8,0.3333333333333333,-0.08290371906702909
7820,FN,False,16.49358298163861,0.5834157318267467,0.3190701901912689,0.6,0.16666666666666666,0.30817595135587084
2787,FN,False,15.915166935883462,0.1504145202843303,0.042212218046188354,0.8,0.5,-0.11602802522584235
3250,FN,False,15.970124979503453,0.5602169119174789,0.2988995313644409,1.0,0.5,0.06541282196759891
2891,FN,False,16.255500027909875,0.0,0.14972448348999023,0.2,0.0,1.4591158984625686e-93
1016,FN,False,18.412083038128912,0.19653901244442995,0.028061777353286743,0.6,0.3333333333333333,-0.134520499287952
7728,FN,False,15.691750100813806,0.49054693099020524,0.44695034623146057,0.8,0.5,-0.00620062237523159
9344,FN,False,16.181332990527153,0.2904560830392455,0.14081695675849915,0.8,0.5,0.31920132995362127
1372,FN,False,16.275374917313457,0.5774815885715798,0.01034247875213623,1.0,0.6666666666666666,0.22174239716759453
87,FN,False,15.884208027273417,0.0,0.28266146779060364,0.6,0.3333333333333333,-8.726147549068542e-140
