instance_id,quadrant,prediction_correct,metric_cost,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8615,TP,True,4.645584034733474,0.0,0.11355584859848022,0.6,0.3333333333333333,1.2924626483739014e-84
5547,TP,True,4.240541020408273,0.0,0.0038700103759765625,0.4,0.3333333333333333,1.3767030328052717e-101
2759,TP,True,4.212792031466961,0.0,0.12159368395805359,0.6,0.5,1.7611828238897207e-70
3567,TP,True,4.342000000178814,0.0,0.0,0.6,0.3333333333333333,-5.273772534523098e-70
2710,TP,True,4.20050008688122,0.0,0.0019226670265197754,0.6,0.5,-1.338730101740055e-90
4832,TP,True,4.048667033202946,0.0,0.012410163879394531,0.4,0.3333333333333333,6.80791018225037e-111
367,TP,True,4.1888749692589045,0.0,0.05493664741516113,0.6,0.5,-2.272665036505458e-74
9561,TP,True,4.244875046424568,0.0,0.194008469581604,0.6,0.3333333333333333,7.641715477595136e-81
3065,TP,True,4.122582962736487,0.0,0.7625448703765869,0.6,0.16666666666666666,-4.0941734545493625e-86
5818,TP,True,4.112166003324091,0.0,0.9462969303131104,1.0,0.6666666666666666,1.0701708344403525e-223
8341,TN,True,4.361875005997717,0.0,0.0032416917383670807,0.4,0.3333333333333333,1.0956602372365128e-84
5436,TN,True,4.300332977436483,0.0,0.013007499277591705,0.6,0.3333333333333333,-1.0412938558296391e-67
9131,TN,True,4.120125086046755,0.0,0.0106950169429183,0.4,0.16666666666666666,8.78518420951064e-134
941,TN,True,4.298000014387071,0.0,0.0,0.8,0.5,1.1912242548276244e-70
1755,TN,True,4.238374996930361,0.0,0.0002099678386002779,0.6,0.16666666666666666,9.638020572031017e-75
7650,TN,True,4.213917069137096,0.0,0.10793918371200562,0.8,0.3333333333333333,2.403511818074608e-155
3387,TN,True,4.20754193328321,0.0,0.0,0.4,0.3333333333333333,0.0
105,TN,True,4.509916063398123,0.0,0.2287624031305313,0.8,0.6666666666666666,1.4066448987951336e-86
2996,TN,True,4.169750027358532,0.0,0.0,0.6,0.3333333333333333,9.465643087545473e-103
440,TN,True,4.124999977648258,0.0,0.0717909187078476,0.8,0.3333333333333333,8.125015879735598e-143
8674,FP,False,4.503000061959028,0.0,0.08012622594833374,0.4,0.3333333333333333,-1.1148874416814079e-64
1963,FP,False,4.332624957896769,0.0,0.41377684473991394,1.0,0.6666666666666666,1.4085235519124857e-82
6659,FP,False,4.134249989874661,0.0,0.09918868541717529,0.6,0.5,1.2724708563976238e-81
7942,FP,False,4.08575008623302,0.0,0.3515200614929199,0.4,0.0,4.7767508454186843e-63
5115,FP,False,4.447999992407858,0.0,0.016880929470062256,0.4,0.3333333333333333,2.7615522692313913e-77
3430,FP,False,4.91770904045552,0.0,0.33775490522384644,0.8,0.6666666666666666,1.5535142992576175e-83
4730,FP,False,4.11912496201694,0.0,0.01810532808303833,0.4,0.3333333333333333,5.058114816465716e-247
9430,FP,False,4.156540962867439,0.0,0.1655941903591156,0.8,0.5,-2.079206940189451e-71
8369,FP,False,4.346583038568497,0.0,0.5670795440673828,0.4,0.16666666666666666,2.907302844030623e-60
3384,FP,False,4.1436669416725636,0.0,0.03419137001037598,0.4,0.16666666666666666,7.330714036215952e-282
9476,FN,False,4.35004208702594,0.0,0.0,0.4,0.16666666666666666,1.7083039614778652e-69
7820,FN,False,4.5443749986588955,0.0,0.2906603515148163,0.6,0.3333333333333333,-1.2241240145618158e-69
2787,FN,False,4.320792038924992,0.0,0.0025852620601654053,0.8,0.3333333333333333,9.891182314824673e-96
3250,FN,False,4.400791018269956,0.0,0.25012075901031494,0.8,0.3333333333333333,-4.718224734078544e-101
2891,FN,False,4.056708072312176,0.0,0.0,0.4,0.3333333333333333,0.0
1016,FN,False,4.3163750087842345,0.0,0.006586194038391113,0.8,0.5,5.8084745600696907e-92
7728,FN,False,4.221375100314617,0.0,0.1422276794910431,0.8,0.6666666666666666,8.220881800577521e-66
9344,FN,False,4.108582972548902,0.0,0.12303110957145691,0.8,0.5,5.033308698495808e-121
1372,FN,False,4.228416946716607,0.0,0.09592771530151367,0.4,0.3333333333333333,2.289651369267904e-79
87,FN,False,4.34620794840157,0.0,0.003090411424636841,0.4,0.3333333333333333,0.0
