instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
5990,TP,True,196.9466998707503,0.5,0.6482700966490844,0.73,0.6,0.16666666666666666,0.7531335811263021
1906,TP,True,217.88250003010035,0.5092592592592593,0.9593184647533173,0.6699999999999999,0.8,0.5,0.9892802306852572
1788,TP,True,219.67650018632412,0.49074074074074076,0.9549104926654028,0.7,0.8,0.3333333333333333,0.9838591152735763
6060,TP,True,216.45570010878146,0.5,0.9666433371009782,0.72,0.8,0.3333333333333333,0.9994647760724101
6829,TP,True,183.39949985966086,0.5092592592592593,0.8998142873474604,0.85,0.8,0.5,0.9955843724212609
5004,TP,True,176.08399991877377,0.49074074074074076,0.8359550295686636,0.74,0.6,0.3333333333333333,0.9376721984693458
2720,TP,True,169.0736000891775,0.4722222222222222,0.9949225413168277,0.72,0.8,0.3333333333333333,0.9994420844864951
4758,TP,True,194.90069989115,0.5370370370370371,0.9223041479546557,0.75,0.8,0.5,0.9853586570292768
1519,TP,True,227.06840001046658,0.5370370370370371,0.8245326797424287,0.47,0.8,0.5,0.9765313122804444
6638,TP,True,224.70610006712377,0.49074074074074076,0.7917650382342145,0.5499999999999999,1.0,0.6666666666666666,0.9941350029716716
2065,TP,True,158.97600003518164,0.5277777777777778,0.8931048120820242,0.56,0.8,0.5,0.85936970210995
5978,TP,True,210.5382001027465,0.5,0.9212106539324489,0.82,1.0,0.6666666666666666,0.9925671498357379
3903,TP,True,196.41139986924827,0.5277777777777778,0.8569730300476006,0.5249999999999999,1.0,0.6666666666666666,0.9858324574465814
4044,TP,True,186.9706001598388,0.5,0.4445591716473202,0.49,0.8,0.5,0.9911892312435943
4732,TP,True,179.06150012277067,0.5,0.9900601751570373,0.51,0.8,0.3333333333333333,0.9993489971962308
6871,TP,True,183.4324998781085,0.5,0.9623468629860763,0.84,1.0,0.5,0.9987766481171769
6272,TP,True,187.8349999897182,0.5462962962962963,0.9547499823632426,0.7000000000000001,1.0,0.6666666666666666,0.9946638376263868
9725,TP,True,179.95129991322756,0.5092592592592593,0.9491668701491102,0.5499999999999999,0.6,0.3333333333333333,0.9903883950621905
5843,TP,True,224.79930007830262,0.5370370370370371,0.9186073171661844,0.61,0.8,0.5,0.9728216571999855
6302,TP,True,233.68249996565282,0.5370370370370371,0.6280286334425657,0.37000000000000005,0.8,0.5,0.9882225653041113
1961,TP,True,192.58200004696846,0.49074074074074076,0.9495868859166141,0.9299999999999999,1.0,0.6666666666666666,0.9992220243470769
2219,TP,True,197.45289999991655,0.46296296296296297,0.6215466613791898,0.5800000000000001,0.8,0.5,0.9801320926398048
5693,TP,True,180.3707000799477,0.5,0.9923649007221653,0.7999999999999999,0.6,0.16666666666666666,0.9928001682480841
9757,TP,True,261.8472999893129,0.48148148148148145,0.9458433985037108,0.6299999999999999,0.8,0.3333333333333333,0.9860024643065013
9477,TP,True,215.50370007753372,0.5185185185185185,0.6895911835543146,0.5800000000000001,1.0,0.5,0.9996960806344751
7058,TN,True,143.26629997231066,0.4722222222222222,0.06272416575719181,0.0,0.6,0.16666666666666666,0.9851318571446049
1531,TN,True,138.947700150311,0.4351851851851852,0.15353043652244786,0.01,0.8,0.3333333333333333,0.9896136415502153
7203,TN,True,159.45759997703135,0.48148148148148145,0.5424797567656847,0.12000000000000001,1.0,0.5,0.9960767445521514
311,TN,True,147.78489992022514,0.48148148148148145,0.11495783562901613,0.0,0.6,0.16666666666666666,0.9800052939295401
5228,TN,True,182.42109986022115,0.4444444444444444,0.21147852933004593,0.019999999999999997,0.4,0.0,0.9807328795292547
8308,TN,True,160.35280004143715,0.42592592592592593,0.127528942622716,0.0,0.8,0.3333333333333333,0.9884784526341021
1562,TN,True,152.6746000163257,0.4722222222222222,0.8144621362086661,0.17,0.8,0.3333333333333333,0.9139997972815969
2693,TN,True,180.94810005277395,0.5370370370370371,0.8771169305605259,0.35,0.8,0.3333333333333333,0.9727272027844325
9207,TN,True,124.65719995088875,0.4166666666666667,0.0,0.0,1.0,0.5,0.9994587288604905
2326,TN,True,123.86310007423162,0.4444444444444444,0.5555807271105444,0.02,0.8,0.3333333333333333,0.9991925781827343
2778,TN,True,144.2607999779284,0.4722222222222222,0.4838971132762097,0.07,0.8,0.3333333333333333,0.9899874382278984
4137,TN,True,140.23500005714595,0.4537037037037037,0.23255834830857855,0.0,0.6,0.16666666666666666,0.9794395192187149
6687,TN,True,203.3612998202443,0.4722222222222222,0.7024334780656495,0.14,0.6,0.3333333333333333,0.990514678260402
5399,TN,True,141.42669993452728,0.4444444444444444,0.5833979832928007,0.04,0.6,0.16666666666666666,0.9897216217956439
40,TN,True,144.47150006890297,0.49074074074074076,0.18475845876869323,0.020000000000000004,0.8,0.3333333333333333,0.9657896375217541
5374,TN,True,139.09479998983443,0.4166666666666667,0.40713356777674664,0.03,0.6,0.16666666666666666,0.9918042381630353
8206,TN,True,118.72690008021891,0.46296296296296297,0.5523485672581986,0.07,0.8,0.3333333333333333,0.9958526184495824
7559,TN,True,126.41320005059242,0.4537037037037037,0.0,0.0,1.0,0.5,0.9993213898176118
6456,TN,True,216.65979991666973,0.48148148148148145,0.5227683562485617,0.1,0.8,0.3333333333333333,0.9648518880535852
9268,TN,True,132.6399000827223,0.46296296296296297,0.6570369592001726,0.08,0.8,0.3333333333333333,0.99619116784017
3784,TN,True,157.28210005909204,0.5092592592592593,0.9212106991473021,0.2,1.0,0.5,0.9226461039192562
615,TN,True,127.37759994342923,0.49074074074074076,0.5304010920049739,0.08,0.8,0.3333333333333333,0.9986860211257015
4443,TN,True,119.69439988024533,0.4537037037037037,0.5751117081006125,0.01,0.6,0.16666666666666666,0.9874438455370187
8445,TN,True,137.1120000258088,0.5,0.8024885213737729,0.18000000000000002,1.0,0.5,0.9981468722653289
17,TN,True,156.83039999566972,0.4444444444444444,0.7507598031045644,0.12,0.6,0.16666666666666666,0.9861519582903879
5595,FP,False,161.9921000674367,0.5277777777777778,0.8951711709004005,0.7,0.8,0.5,0.9788653968198892
374,FP,False,162.28089993819594,0.5370370370370371,0.9026007088004598,0.8099999999999999,0.8,0.5,0.9938379250328397
9486,FP,False,155.76030011288822,0.5185185185185185,0.8827029116066701,0.64,0.6,0.3333333333333333,0.8383457691887277
7332,FP,False,189.76740003563464,0.5277777777777778,0.4528559571646136,0.42000000000000004,0.8,0.5,0.9540952244288936
685,FP,False,229.54279999248683,0.49074074074074076,0.8285974065980891,0.29000000000000004,0.8,0.5,0.9701556469120599
2504,FP,False,165.25520011782646,0.5277777777777778,0.9639022202841406,0.56,0.8,0.3333333333333333,0.9200980672772138
5278,FP,False,197.73460016585886,0.4722222222222222,0.9966469434481237,0.81,0.8,0.3333333333333333,0.999627378629904
8186,FP,False,160.33420013263822,0.4722222222222222,0.908418333806094,0.39,0.8,0.5,0.9917653866525653
5618,FP,False,179.30359998717904,0.5185185185185185,0.9209936442106729,0.74,0.8,0.5,0.9912788655201701
