instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability,metric_time_ms,metric_error
2408,TP,True,859558.8641539216,0.07407407407407407,0.6568015851501606,0.5286308089369482,0.439655616139971,,
2417,FP,False,117936.63741508499,0.07407407407407407,0.440066643723226,0.6460769907060069,0.3753559517199289,,
2425,TN,True,12927.662128116935,0.027777777777777776,0.5315905732959642,0.07241592253434564,0.5809523809523808,,
2435,FP,False,109600.93638300896,0.037037037037037035,0.7775871872080711,0.6324095693540591,0.43333333333333335,,
2444,FP,False,10006.002000009175,0.046296296296296294,0.5204808655114966,0.42537048475233047,0.0,,
2453,FN,False,5006.969699985348,0.018518518518518517,0.327347731731721,0.019243670166782606,0.0,,
2454,FN,False,4016.8874000082724,0.018518518518518517,0.673851461171029,0.15731654348291205,0.0,,
2480,TN,True,12839.811223791912,0.018518518518518517,0.7128048800482405,0.07299140124799894,0.18965917678450564,,
2486,TP,True,218465.56384605356,0.046296296296296294,0.8009510544533327,0.587960193726506,0.29531743094474006,,
2503,FN,False,16014.556500012986,0.018518518518518517,0.4803507082617649,0.3366468455771079,0.002380952380952381,,
2522,TP,True,248954.54338693526,0.07407407407407407,0.5931794361872681,0.3097767821749891,0.2452367550597205,,
2586,TP,True,463737.1179580223,0.16666666666666666,0.38598791917622943,0.2976260089836341,0.2929989524564607,,
2604,FN,False,6011.291100003291,0.027777777777777776,0.35838727359495454,0.13786532890727468,0.0,,
2607,FN,False,28016.291100007948,0.018518518518518517,0.714038995356804,0.06240083411221925,0.0,,
2610,FN,False,4002.9739000019617,0.018518518518518517,0.4817524947690989,0.15889519794374757,0.0,,
2619,FN,False,7003.516800003126,0.018518518518518517,0.71900110818573,0.18835151912209563,0.0,,
2627,TN,True,32153.263587970287,0.018518518518518517,0.1325868070450475,0.007052886189906876,0.3714285714285714,,
2652,TN,True,13895.615307963453,0.018518518518518517,0.2175654166085234,0.005491119719628082,0.34761904761904755,,
2682,FP,False,35027.23020000849,0.037037037037037035,0.7516340100354857,0.646605019673833,0.0,,
2693,TN,True,29754.990895977244,0.018518518518518517,0.636475551376641,0.033578170487754765,0.4285714285714285,,
2713,FP,False,190245.00240001362,0.1388888888888889,0.4598209008221088,0.3253302827031459,0.0,,
2715,FN,False,5008.402500010561,0.027777777777777776,0.6739070057875446,0.1969386473880723,0.0,,
2747,FP,False,49038.114900002256,0.027777777777777776,0.8499799203700025,0.6294858649547963,0.0,,
2748,FP,False,70125.13287900947,0.037037037037037035,0.7659845176303102,0.4687882854114322,0.2695397627484909,,
2750,TP,True,129928.46235900652,0.037037037037037035,0.867091256849254,0.6686837444424543,0.47102560939348076,,
2757,TN,True,43384.66782402247,0.018518518518518517,0.07196536068340248,0.004154689607429693,0.5809523809523808,,
2763,TN,True,8692.630732897669,0.018518518518518517,0.6665413929564317,0.16398159085327563,0.5285714285714285,,
2780,TN,True,16554.020104929805,0.018518518518518517,0.03366138271107718,0.007359666349799246,0.5857142857142856,,
2801,TP,True,339139.41342395265,0.1111111111111111,0.4180771685624156,0.18128258586708723,0.27929997862515377,,
2817,FN,False,3006.6296000150032,0.018518518518518517,0.6438894526266737,0.072534323369716,0.0,,
2827,TP,True,26215.380587032996,0.027777777777777776,0.7781398814202375,0.47237852011263864,0.7523809523809524,,
2830,FP,False,609559.300092049,0.046296296296296294,0.6198727503575665,0.7481754619278742,0.5666666666666667,,
2833,TN,True,11159.902409068309,0.018518518518518517,0.40115439194807506,0.011316128712655894,0.5666666666666665,,
