instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability
3,TN,True,2.7806669822894037,0.09259259259259259,0.49212914654445805,0.7168309955309333,-0.0073959850648033145
8,FP,False,2.805583004374057,0.09259259259259259,0.35148457375930536,0.5209362088935491,0.023533922020248947
34,TN,True,2.888999995775521,0.09259259259259259,0.6728658610739506,0.7083161734704283,0.04041515063846954
36,FN,False,2.828249998856336,0.09259259259259259,0.7875293452996072,0.6675224440274536,0.03976447853585132
48,TN,True,2.8022920014336705,0.09259259259259259,0.7195289826351703,0.6338963133596096,0.14566174635851536
53,FN,False,2.8142499504610896,0.09259259259259259,0.5121832933946177,0.3797851343406649,0.007984506513532922
62,FN,False,2.813583007082343,0.09259259259259259,0.5506561961716196,0.1511605483902605,0.013178985378376439
78,TP,True,2.787417033687234,0.09259259259259259,0.5574286953994335,0.49665504529448307,0.05043398036258511
97,TP,True,2.764292003121227,0.09259259259259259,0.6441899201462016,0.7103707200326648,-0.023923534416862468
108,TN,True,2.7992079849354923,0.09259259259259259,0.5059587828215892,0.019521690471060255,0.0027481918670567485
116,TP,True,2.7818329981528223,0.09259259259259259,0.7187344671905238,0.639770415437114,0.011134569666793805
119,FP,False,2.789375022985041,0.09259259259259259,0.4051682746112313,0.5113129842879585,0.006055678598519172
147,FP,False,2.8224170091561973,0.09259259259259259,0.6026268993185397,0.29067941602082253,0.03741634042917471
158,TN,True,2.7816660003736615,0.09259259259259259,0.5466656890711814,0.8832933138585013,0.007799360636006451
167,FP,False,2.8135000029578805,0.09259259259259259,0.23019366564466262,0.4037286654812394,0.025299291695072505
173,TN,True,2.7952080126851797,0.08333333333333333,0.6563470092886248,0.023846837070835653,0.19681458974062072
175,TP,True,2.8609170112758875,0.09259259259259259,0.23789397340527224,0.49433823619538786,-0.006891374101839787
205,FP,False,2.7948339702561498,0.09259259259259259,0.39804042456824723,0.47070736714350236,-0.01092636796814237
213,FN,False,2.788499987218529,0.09259259259259259,0.6171511876434046,0.36539884752142837,0.0030323864656747485
216,FP,False,2.8078749892301857,0.09259259259259259,0.7588508316197947,0.6502914265249438,0.04073589691940086
226,FP,False,2.8170410078018904,0.09259259259259259,0.7246820745626981,0.12007239725986296,-0.0039389328071679774
233,TP,True,2.7722499798983335,0.09259259259259259,0.5148498171045386,0.6038565888547514,0.01765728065664375
263,FN,False,2.8071250417269766,0.09259259259259259,0.5186017917834644,0.40582376152255517,-0.021024369047140713
265,FP,False,2.814500010572374,0.09259259259259259,0.7822591496117695,0.5762300827361071,-0.011138176347745181
282,FP,False,2.790416998323053,0.09259259259259259,0.5508096573317989,0.4918328257188821,-0.007863790843667031
287,TP,True,2.766749996226281,0.09259259259259259,0.6741022644256285,0.23992715861717007,0.002065675457717951
298,FN,False,2.79241701355204,0.09259259259259259,0.8001246430888765,0.5340564017961432,0.009322093862562287
300,FP,False,2.7942919987253845,0.09259259259259259,0.762110258966637,0.749859656553005,0.04858972826681394
310,TP,True,2.7843749849125743,0.0,0.0826097492349876,2.9738978180038345e-07,0.017233959264832913
319,FP,False,2.7897499967366457,0.09259259259259259,0.4697423278024673,0.2024011549998802,0.08692693286615723
324,FN,False,2.8005840140394866,0.09259259259259259,0.6148146180599716,0.7003314328660267,0.0022236006329580792
432,TN,True,2.834790968336165,0.0,0.8215634081212425,0.14585765000407125,0.028897993887576703
437,FP,False,2.7785419952124357,0.09259259259259259,0.1810064577414512,0.48507527107920384,0.11704966466642887
439,TN,True,2.7712080045603216,0.09259259259259259,0.42085227704299516,0.10234906454116538,0.05876592758589906
456,TN,True,2.8025410138070583,0.09259259259259259,0.6123161819687855,7.266885281888625e-05,0.06238976505667108
491,TN,True,2.8135409811511636,0.09259259259259259,0.62473928160688,0.6540831309441719,0.018793277893497932
516,FN,False,3.2008339767344296,0.09259259259259259,0.6496403647474748,0.471213307657953,0.010501992882624267
538,TN,True,2.791499951854348,0.0,0.0,0.015582156690756006,1.116289133119297e-42
544,TP,True,2.86100001540035,0.09259259259259259,0.37348834907182443,0.48104941927081535,0.00991137169071807
560,FP,False,2.794416039250791,0.09259259259259259,0.757483627338415,0.8501556084319247,0.023682640715674608
569,TN,True,2.7884169830940664,0.09259259259259259,0.7057879920477992,0.32210477425786044,-0.02397056048113149
585,FP,False,2.808709046803415,0.09259259259259259,0.58122592230205,0.3024153354878184,0.0398084625646257
589,TP,True,2.889083989430219,0.09259259259259259,0.47108814382326325,0.3407739336193326,0.004954401656017701
591,FN,False,2.813250001054257,0.09259259259259259,0.5567224228942413,0.34143246585388837,0.0265955544212097
598,TP,True,2.809291996527463,0.09259259259259259,0.7159113373473013,0.16456395307610694,0.03519716342444992
601,FN,False,2.804707968607545,0.09259259259259259,0.5964503872673135,0.42283930204903697,-0.02693332896914659
611,FN,False,2.8045419603586197,0.08333333333333333,0.4678812607124604,0.4452074054535017,0.013969253349529578
616,FP,False,2.8225419810041785,0.09259259259259259,0.5426237584493958,0.4196796197877807,-0.004886533332600212
638,FN,False,2.8922079945914447,0.09259259259259259,0.2626714068035958,0.44150878601217886,0.012872576510352708
652,FN,False,2.797542023472488,0.09259259259259259,0.642593246252351,0.12336916934782202,-0.02235358726112466
667,FN,False,2.8126249671913683,0.09259259259259259,0.2679580700921816,0.07089358643956356,0.008396252191262138
681,TP,True,2.784084004815668,0.09259259259259259,0.5981569795968147,0.36151999685527775,0.0005500903024062904
703,FP,False,3.014416026417166,0.09259259259259259,0.5826561018079253,0.5490106095531271,-0.009184263203346222
705,FP,False,2.780208014883101,0.0,0.0,0.7815428400871939,1.5980082705203357e-34
709,FP,False,2.812916995026171,0.09259259259259259,0.7777315247684907,0.7203484133454496,-0.006083427186494344
760,FN,False,2.769790997263044,0.09259259259259259,0.7645078379759984,0.4271294819602133,0.020100132097307613
779,TN,True,2.838167012669146,0.09259259259259259,0.8554905994398494,0.01864823315547726,0.021365834432755314
794,TN,True,2.9577920213341713,0.0,0.0,0.76684651476083,1.8527391355837705e-103
808,TN,True,2.785917022265494,0.09259259259259259,0.48030774941256177,0.17894914019564806,-0.0035912734456640108
831,FP,False,2.796625019982457,0.09259259259259259,0.3644226423975377,0.4471990798753587,0.058092450894260336
843,TN,True,2.811957965604961,0.09259259259259259,0.9436803017533166,0.0016943137242122674,0.08191321316467128
846,TP,True,2.7819169918075204,0.09259259259259259,0.7372508803032874,0.7900291977972135,0.0018462329630942933
848,FP,False,2.7856670203618705,0.09259259259259259,0.48339332634491394,0.7235625493146919,-0.008738852538460493
855,FN,False,2.798666013404727,0.09259259259259259,0.5719391936569921,0.18816928350502324,0.029236833339007676
868,FP,False,2.802708011586219,0.0,0.609194612794228,0.2712709897848317,-0.005934507735557587
879,FN,False,2.850416989531368,0.09259259259259259,0.5814547432771093,0.121972110478662,0.043305918083943
902,FP,False,2.8084589866921306,0.09259259259259259,0.4799634299078318,0.282409980443325,0.051408170350787964
907,TP,True,2.797541965264827,0.09259259259259259,0.3602855085901819,0.45791322175127425,0.03255618778783823
936,TP,True,2.776959037873894,0.09259259259259259,0.6659485503318844,0.7044514908873004,0.04116076153809392
938,FN,False,2.807999961078167,0.09259259259259259,0.6240758787576715,0.5432599467239313,-0.002147118825053456
944,FN,False,2.783167001325637,0.018518518518518517,0.5757698975169163,0.38068419110306206,-0.021163125749422286
953,FP,False,2.811083977576345,0.09259259259259259,0.5445326448855878,0.13799283600587547,-0.002721244873195068
976,FP,False,2.857249986846,0.09259259259259259,0.7325369914480742,0.08870865870827238,0.002622043105014177
1040,TN,True,2.790666010696441,0.09259259259259259,0.6627484883413873,0.4143013341325632,0.13698666489903338
1051,FN,False,2.7940000290982425,0.09259259259259259,0.6001119966181898,0.0690873831583298,0.030625351816410577
1063,TP,True,2.797583001665771,0.09259259259259259,0.7677201010516557,0.7361176393259442,0.0004859803872826277
1124,FN,False,2.7949169743806124,0.09259259259259259,0.7429018561262977,0.3616689091167359,-0.0026146718294989893
1130,FN,False,2.7916660183109343,0.09259259259259259,0.5797333492228924,0.4146675698371747,0.015208822812261588
1141,FP,False,2.813041035551578,0.09259259259259259,0.5597140042167748,0.26655193645242947,0.023375438183643356
1146,TN,True,2.805541967973113,0.09259259259259259,0.43426890565700926,0.2901892168329555,0.01874935103612954
1163,TP,True,2.800874994136393,0.09259259259259259,0.4723699440611843,0.49852160879233826,0.01814950050225788
1182,FN,False,2.8286249726079404,0.09259259259259259,0.6363286737201777,0.4103694344850483,-0.0101521839084976
1185,TP,True,2.77629098854959,0.0,0.6791699902983918,0.19567477199747974,0.007621267480328277
1186,FP,False,2.7905000024475157,0.09259259259259259,0.6708946863856963,0.5550724946609399,0.01334210626216528
1195,FN,False,2.8308749897405505,0.09259259259259259,0.5735246844898745,0.16886289667016424,-0.003990557903338638
1196,TP,True,2.7766660205088556,0.09259259259259259,0.7110327891047512,0.8408005388085469,0.0398728737203692
1211,FP,False,2.8117909678258,0.09259259259259259,0.7168953863773033,0.39708432254877607,-0.021566714012123983
1225,TP,True,2.765999990515411,0.09259259259259259,0.6834014261242489,0.7683957144844198,-0.004459983136129829
1246,FN,False,2.805249998345971,0.09259259259259259,0.5067918471266373,0.03375743579015983,-0.019988336363639364
1283,FN,False,3.0740409856662154,0.09259259259259259,0.6121027596220097,0.10745961027375792,-0.02508856115595355
1290,FP,False,2.7825419674627483,0.09259259259259259,0.3561330451776182,0.33077010545712315,-0.018192482971638866
1303,TP,True,2.8014160343445837,0.09259259259259259,0.6783380495103544,0.9221718551331661,-0.024041451729718694
1305,FP,False,2.7981660095974803,0.09259259259259259,0.47831401942410295,0.04121879805876899,-0.004492999917381958
1306,TP,True,2.9619999695569277,0.09259259259259259,0.6676740692231499,0.35019608124065277,0.011227911354876602
1307,TP,True,2.8013340197503567,0.09259259259259259,0.7565940057545976,0.7099062909021567,-0.0027715898128496887
1317,TP,True,2.7754580369219184,0.09259259259259259,0.596425788967294,0.5271772018865913,0.03556122734791398
1323,FP,False,2.795665990561247,0.09259259259259259,0.6392236996679683,0.5555600147860391,0.0008189239884662781
1365,FP,False,2.783833013381809,0.09259259259259259,0.5660096172485927,0.5060448197438588,-0.0003013440939515322
1371,FP,False,2.8406669734977186,0.0,0.0,0.15397377612594743,3.216230512235451e-41
1375,FP,False,2.7904159505851567,0.09259259259259259,0.49360561754305315,0.3943775584691209,0.01714226502477635
1450,FP,False,2.8260829858481884,0.09259259259259259,0.6514154280935103,0.5154834933732628,-0.0036021969036844318
1454,TP,True,2.7730409638024867,0.09259259259259259,0.6516148526710419,0.6518080424263474,-0.003380885724651369
1458,TN,True,2.8813329990953207,0.09259259259259259,0.8338623451192115,0.3874691390335522,0.00280529744807104
1491,FP,False,2.7975839911960065,0.09259259259259259,0.493293323979886,0.5657962510128323,0.0024178634169370002
1494,FN,False,2.8024170314893126,0.09259259259259259,0.6382512992041202,0.4542809875608293,0.022640821480186066
1506,FP,False,2.8509590192697942,0.09259259259259259,0.24801854333508722,0.12186692028434587,0.006482723828841551
1511,TN,True,2.8077500173822045,0.09259259259259259,0.4502196714340341,0.016906371716574463,0.009223710494489716
1520,TP,True,2.893082972150296,0.09259259259259259,0.6477856275710211,0.7384070610196247,-0.0051539964808408065
1533,FN,False,2.802999981213361,0.09259259259259259,0.6978278790755954,0.2453663276015253,-0.009844564649771818
1589,TP,True,2.7770420419983566,0.0,0.21240961438511963,0.016721815855300082,0.006610559596397697
1590,TP,True,2.7899580309167504,0.09259259259259259,0.4923874084300157,0.5924245710889546,0.015566626505366327
1596,FN,False,2.797583001665771,0.09259259259259259,0.5263621862735518,0.07049690487351871,0.03938930536576269
